,Date,Price,Log Return,SP500_Log_Return,COVID
75,2017-03-18,973.8179931641,-0.12205008924073697,-0.0006701890377948589,0
76,2017-03-19,1036.7399902344,0.06261202328712528,-0.0006706384923773626,0
77,2017-03-20,1054.2299804688,0.016729458954309075,-0.0006710885502080405,0
78,2017-03-21,1120.5400390625,0.061000122725318205,-0.012485594590102116,0
79,2017-03-22,1049.1400146484,-0.06583995192113513,0.0018881028474626675,0
80,2017-03-23,1038.5899658203,-0.010106803783749937,-0.001060832144830083,0
81,2017-03-24,937.5200195313,-0.10238115832501195,-0.0008443522139384829,0
82,2017-03-25,972.7789916992,0.0369188034914756,-0.0003399202506699528,0
83,2017-03-26,966.7249755859,-0.0062428702158404265,-0.0003400358357376043,0
84,2017-03-27,1045.7700195313,0.07859470878686292,-0.0003401514994381527,0
85,2017-03-28,1047.1500244141,0.0013187365535397059,0.007225308829623951,0
86,2017-03-29,1039.9699707031,-0.006880373004721994,0.0010847362038301697,0
87,2017-03-30,1026.4300537109,-0.013105023821440168,0.0029308109117050134,0
88,2017-03-31,1071.7900390625,0.04324336979119884,-0.0022575939382668176,0
89,2017-04-01,1080.5,0.008093712582577179,-0.0005475250451535975,0
90,2017-04-02,1102.1700439453,0.019857106712694556,-0.0005478249930649221,0
91,2017-04-03,1143.8100585938,0.03708384279742638,-0.0005481252697947611,0
92,2017-04-04,1133.25,-0.009275235636103126,0.0005593660746613713,0
93,2017-04-05,1124.7800292969,-0.007502123814692332,-0.003059536811522123,0
94,2017-04-06,1182.6800537109,0.05019560806326832,0.001927650293734993,0
95,2017-04-07,1176.9000244141,-0.004899211441505026,-0.0008274724629448716,0
96,2017-04-08,1175.9499511719,-0.0008075936023931668,0.0002292025590145157,0
97,2017-04-09,1187.8699951172,0.01008549318933765,0.00022915003723956358,0
98,2017-04-10,1187.1300048828,-0.0006231496912385586,0.0002290975395293043,0
99,2017-04-11,1205.0100097656,0.014949240225937226,-0.0014349082919582845,0
100,2017-04-12,1200.3699951172,-0.0038580352329468663,-0.0037670374189869064,0
101,2017-04-13,1169.2800292969,-0.026241638711634586,-0.006838020289804216,0
102,2017-04-14,1167.5400390625,-0.0014891951498744323,0.0021510221273070202,0
103,2017-04-15,1172.5200195313,0.0042562907465762,0.002146405160536044,0
104,2017-04-16,1182.9399414063,0.008847520245841223,0.0021418079710929902,0
105,2017-04-17,1193.9100341797,0.009230848207882822,0.0021372304321711443,0
106,2017-04-18,1211.6700439453,0.014765945740218379,-0.0029076028458332546,0
107,2017-04-19,1210.2900390625,-0.0011395770242669063,-0.0017178253968685745,0
108,2017-04-20,1229.0799560547,0.015405853693451146,0.0075288503629738525,0
109,2017-04-21,1222.0500488281,-0.005736069884266443,-0.0030396881071153782,0
110,2017-04-22,1231.7099609375,0.007873599679899104,0.0036068438322887295,0
111,2017-04-23,1207.2099609375,-0.020091536367346584,0.003593881249866129,0
112,2017-04-24,1250.1500244141,0.0349516839326531,0.0035810115059570513,0
113,2017-04-25,1265.4899902344,0.012195827596231886,0.006072214211751177,0
114,2017-04-26,1281.0799560547,0.01224404663131688,-0.0004858214756873499,0
115,2017-04-27,1317.7299804688,0.028207106559182345,0.0005527670002992063,0
116,2017-04-28,1316.4799804688,-0.0009490512239789706,-0.0019149794714900413,0
117,2017-04-29,1321.7900390625,0.004025414930784975,0.0005772635218747746,0
118,2017-04-30,1347.8900146484,0.019553509516966047,0.0005769304809441183,0
119,2017-05-01,1421.5999755859,0.05324256303040123,0.000576597824075041,0
120,2017-05-02,1452.8199462891,0.02172347763523081,0.0011883435858115294,0
121,2017-05-03,1490.0899658203,0.02533003955989436,-0.0012721693958273864,0
122,2017-05-04,1537.6700439453,0.03143181439131045,0.0005819332878695465,0
123,2017-05-05,1555.4499511719,0.011496549171096134,0.00408035940747836,0
124,2017-05-06,1578.8000488281,0.014900234291745822,1.248191309739186e-05,0
125,2017-05-07,1596.7099609375,0.011280142062901505,1.2481757301517402e-05,0
126,2017-05-08,1723.3499755859,0.07632481902188827,1.2481601508973545e-05,0
127,2017-05-09,1755.3599853516,0.01840389892339454,-0.0010257745567932176,0
128,2017-05-10,1787.1300048828,0.017937028143136496,0.0011299627174494742,0
129,2017-05-11,1848.5699462891,0.033801354279011854,-0.0021651513741066187,0
130,2017-05-12,1724.2399902344,-0.06962597013852868,-0.0014795353407942593,0
131,2017-05-13,1804.9100341797,0.045724379957231075,0.0015909050553446638,0
132,2017-05-14,1808.9100341797,0.0022137248439940134,0.0015883780960694943,0
133,2017-05-15,1738.4300537109,-0.03974203487150077,0.001585859151601105,0
134,2017-05-16,1734.4499511719,-0.0022921058464112493,-0.0006871330369860457,0
135,2017-05-17,1839.0899658203,0.058580533371650804,-0.018345468171115042,0
136,2017-05-18,1888.6500244141,0.02659143557975613,0.003680038627215951,0
137,2017-05-19,1987.7099609375,0.05112090162960329,0.0067447032082007,0
138,2017-05-20,2084.7299804688,0.04765613840377653,0.001718566135481797,0
139,2017-05-21,2041.1999511719,-0.021101494807401474,0.001715617732221284,0
140,2017-05-22,2173.3999023438,0.0627548704277499,0.0017126794283051567,0
141,2017-05-23,2320.419921875,0.0654554533935811,0.0018361851723804105,0
142,2017-05-24,2443.6398925781,0.05174051688318047,0.0024860338045762944,0
143,2017-05-25,2304.9799804688,-0.058416695843017424,0.004432112041978175,0
144,2017-05-26,2202.419921875,-0.045515270812674806,0.00031050178530242343,0
145,2017-05-27,2038.8699951172,-0.07716098991381358,-0.0003012015031500646,0
146,2017-05-28,2155.8000488281,0.055766176593620605,-0.00030129225283019606,0
147,2017-05-29,2255.6101074219,0.045258586960530256,-0.0003013830572111965,0
148,2017-05-30,2175.4699707031,-0.036175774292325824,-0.0003014739163423896,0
149,2017-05-31,2286.4099121094,0.04973814374811896,-0.0004600746199513276,0
150,2017-06-01,2407.8798828125,0.05176378021809302,0.0075425955848472245,0
151,2017-06-02,2488.5500488281,0.03295358751143182,0.00370087461804602,0
152,2017-06-03,2515.3500976563,0.010711766542348261,-0.00040597078959539733,0
153,2017-06-04,2511.8100585938,-0.0014083655732494782,-0.00040613566881581107,0
154,2017-06-05,2686.8100585938,0.06735100598126609,-0.0004063006820173826,0
155,2017-06-06,2863.1999511719,0.06358522530475089,-0.0027829086662040834,0
156,2017-06-07,2732.1599121094,-0.04684739043749929,0.0015670287963475379,0
157,2017-06-08,2805.6201171875,0.02653211720870935,0.00026716903566476714,0
158,2017-06-09,2823.8100585938,0.00646246747700755,-0.0008303338661872762,0
159,2017-06-10,2947.7099609375,0.04294152679476552,-0.00032630762529774367,0
160,2017-06-11,2958.1101074219,0.0035220027412747506,-0.00032641413672071675,0
161,2017-06-12,2659.6298828125,-0.10636361588757816,-0.00032652071769968236,0
162,2017-06-13,2717.0200195313,0.021348727352934038,0.00450135884323014,0
163,2017-06-14,2506.3701171875,-0.08070016068397733,-0.0009963269653176028,0
164,2017-06-15,2464.580078125,-0.0168140987006463,-0.002242109796840374,0
165,2017-06-16,2518.5600585938,0.021665893608188182,0.00028359915005969524,0
166,2017-06-17,2655.8798828125,0.053088672857645965,0.002778545816503914,0
167,2017-06-18,2548.2900390625,-0.041353444427734504,0.0027708468865398745,0
168,2017-06-19,2589.6000976563,0.016080900021768527,0.0027631905038501595,0
169,2017-06-20,2721.7900390625,0.04978630510900437,-0.0067191604469316645,0
170,2017-06-21,2689.1000976563,-0.012083164993075128,-0.0005828141932715965,0
171,2017-06-22,2705.4099121094,0.006046838033440986,-0.0004558859724380852,0
172,2017-06-23,2744.9099121094,0.0144948160290362,0.0015596985554090976,0
173,2017-06-24,2608.7199707031,-0.050888587166907126,0.00010526172466474701,0
174,2017-06-25,2589.4099121094,-0.007429651761220675,0.00010525064580003463,0
175,2017-06-26,2478.4499511719,-0.043796671509225775,0.00010523956926753264,0
176,2017-06-27,2552.4499511719,0.029420318014429916,-0.008105586575672907,0
177,2017-06-28,2574.7900390625,0.008714329466783058,0.008769501646551084,0
178,2017-06-29,2539.3200683594,-0.013871636990222598,-0.008637216844141348,0
179,2017-06-30,2480.8400878906,-0.02329910764000504,0.0015320576108735333,0
180,2017-07-01,2434.5500488281,-0.018835293348693584,0.000769981438046292,0
181,2017-07-02,2506.4699707031,0.029113422496172728,0.0007693890227509576,0
182,2017-07-03,2564.0600585938,0.02271658549225103,0.000768797518350353,0
183,2017-07-04,2601.6398925781,0.014550011544213209,0.0007263756374526322,0
184,2017-07-05,2601.9899902344,0.00013455901542295046,0.000725848398835978,0
185,2017-07-06,2608.5600585938,0.002521834270767924,-0.009412987306866183,0
186,2017-07-07,2518.6599121094,-0.03507138823428012,0.006382712569615801,0
187,2017-07-08,2571.3400878906,0.020700218815289436,0.00030920759459695065,0
188,2017-07-09,2518.4399414063,-0.020787559034715995,0.0003091120148136099,0
189,2017-07-10,2372.5600585938,-0.059670073291996945,0.00030901649410182197,0
190,2017-07-11,2337.7900390625,-0.01476351029166301,-0.0007829870660821734,0
191,2017-07-12,2398.8400878906,0.025779268450489376,0.007279050947821435,0
192,2017-07-13,2357.8999023438,-0.017213972837886855,0.001872829473473065,0
193,2017-07-14,2233.3400878906,-0.054273088825400564,0.004662616170009233,0
194,2017-07-15,1998.8599853516,-0.11092125143305322,-1.7637767802215806e-05,0
195,2017-07-16,1929.8199462891,-0.03515030423317969,-1.763807889874467e-05,0
196,2017-07-17,2228.4099121094,0.14386158075155722,-1.763839000593196e-05,0
197,2017-07-18,2318.8798828125,0.03979597271762933,0.0005976786981109875,0
198,2017-07-19,2273.4299316406,-0.019794585747295243,0.00535825821605345,0
199,2017-07-20,2817.6000976563,0.21459581921067256,-0.00015367108860704477,0
200,2017-07-21,2667.7600097656,-0.05464632077390298,-0.0003679393292088825,0
201,2017-07-22,2810.1201171875,0.05198805611683528,-0.0003546411537340078,0
202,2017-07-23,2730.3999023438,-0.028779145918028947,-0.00035476696870230957,0
203,2017-07-24,2754.8601074219,0.008918580766248742,-0.00035489287297239266,0
204,2017-07-25,2576.4799804688,-0.0669425449033733,0.002918907519898033,0
205,2017-07-26,2529.4499511719,-0.018422250208648384,0.00028262400611947947,0
206,2017-07-27,2671.7800292969,0.054743059422304785,-0.0009731616373937137,0
207,2017-07-28,2809.0100097656,0.05008718365742717,-0.0013420156781160386,0
208,2017-07-29,2726.4499511719,-0.029831732800520223,-0.00024274466269838034,0
209,2017-07-30,2757.1799316406,0.011208014696609285,-0.00024280360197725565,0
210,2017-07-31,2875.3400878906,0.041962565219495526,-0.00024286256988410857,0
211,2017-08-01,2718.2600097656,-0.05617898537460713,0.0024461207749384662,0
212,2017-08-02,2710.669921875,-0.0027961653332997547,0.0004925274073474498,0
213,2017-08-03,2804.7299804688,0.03411146270779599,-0.0021860418349456704,0
214,2017-08-04,2895.8898925781,0.03198518258852909,0.0018873214175395684,0
215,2017-08-05,3252.9099121094,0.11625750003821686,0.0005489159147327493,0
216,2017-08-06,3213.9399414063,-0.012052372736396755,0.000548614771345823,0
217,2017-08-07,3378.9399414063,0.05006445291700654,0.00054831395820176,0
218,2017-08-08,3419.9399414063,0.01206095642712139,-0.002417352230385335,0
219,2017-08-09,3342.4699707031,-0.022912944057245924,-0.0003636747927123762,0
220,2017-08-10,3381.2800292969,0.011544298825383782,-0.01458021840074153,0
221,2017-08-11,3650.6201171875,0.07664270358757609,0.0012747571279871366,0
222,2017-08-12,3884.7099609375,0.062151276619637826,0.00334232638055558,0
223,2017-08-13,4073.2600097656,0.04739533913408673,0.003331192437861585,0
224,2017-08-14,4325.1298828125,0.05999850660357615,0.0033201324276322585,0
225,2017-08-15,4181.9301757813,-0.033669266143813506,-0.00049893232688349,0
226,2017-08-16,4376.6298828125,0.045506090577700706,0.0014190955233323716,0
227,2017-08-17,4331.6899414063,-0.010321242503639479,-0.015557342487191416,0
228,2017-08-18,4160.6201171875,-0.04029362277581408,-0.0018370536613519935,0
229,2017-08-19,4193.7001953125,0.007919315940433566,0.0003874752783922679,0
230,2017-08-20,4087.6599121094,-0.025610788049173053,0.00038732519945072476,0
231,2017-08-21,4001.7399902344,-0.021243393592235888,0.00038717523672329626,0
232,2017-08-22,4100.5200195313,0.024384535605049894,0.009891695260625078,0
233,2017-08-23,4151.5200195313,0.012360737249257838,-0.0034595701326390073,0
234,2017-08-24,4334.6801757813,0.04317329334896464,-0.0020766167471384417,0
235,2017-08-25,4371.6000976563,0.008481266861428458,0.0016714716689374216,0
236,2017-08-26,4352.3999023438,-0.0044017025017838015,0.00016234417293358697,0
237,2017-08-27,4382.8798828125,0.006978621159048289,0.00016231782158100867,0
238,2017-08-28,4382.66015625,-5.013417577619334e-05,0.00016229147878150425,0
239,2017-08-29,4579.0200195313,0.04382912405602625,0.0008424667620097917,0
240,2017-08-30,4565.2998046875,-0.0030008191759089715,0.004604531788061044,0
241,2017-08-31,4703.3901367188,0.029799367864157635,0.0057046735847135445,0
242,2017-09-01,4892.009765625,0.0393196596818561,0.001980578042335197,0
243,2017-09-02,4578.7700195313,-0.06617280669546408,-0.001889485676774207,0
244,2017-09-03,4582.9599609375,0.0009146616866559276,-0.001893062592494248,0
245,2017-09-04,4236.3100585938,-0.07865244791779007,-0.0018966530765587184,0
246,2017-09-05,4376.5297851563,0.03256350272933635,-0.0019002572063177635,0
247,2017-09-06,4597.1201171875,0.049173922086209056,0.003123842493144133,0
248,2017-09-07,4599.8798828125,0.0006001447663004128,-0.00017845204485370908,0
249,2017-09-08,4228.75,-0.08412374960926737,-0.001489960143457705,0
250,2017-09-09,4226.0600585938,-0.0006363103318274223,0.003606588207850662,0
251,2017-09-10,4122.9399414063,-0.024703643884018224,0.003593627459433421,0
252,2017-09-11,4161.2700195313,0.009253833940325928,0.0035807595298628847,0
253,2017-09-12,4130.8100585938,-0.00734679300192249,0.003358302594883113,0
254,2017-09-13,3882.5900878906,-0.061971048486086325,0.0007568342480825294,0
255,2017-09-14,3154.9499511719,-0.20752984681885736,-0.0011013238508279736,0
256,2017-09-15,3637.5200195313,0.14232950360328708,0.001845477546159349,0
257,2017-09-16,3625.0400390625,-0.003436802629421978,0.00048518919473910333,0
258,2017-09-17,3582.8798828125,-0.011698419937503098,0.0004849539003420942,0
259,2017-09-18,4065.1999511719,0.1262960167034751,0.00048471883404828343,0
260,2017-09-19,3924.9699707031,-0.03510422984140834,0.0011095796167313857,0
261,2017-09-20,3905.9499511719,-0.004857681376474355,0.000634146702309437,0
262,2017-09-21,3631.0400390625,-0.07298189967392528,-0.0030505659469148337,0
263,2017-09-22,3630.6999511719,-9.366567552841491e-05,0.0006475839951670207,0
264,2017-09-23,3792.3999023438,0.04357358460826962,-0.0007409578691240909,0
265,2017-09-24,3682.8400878906,-0.029314820772514096,-0.0007415072948141192,0
266,2017-09-25,3926.0700683594,0.06395472542059566,-0.0007420575359156688,0
267,2017-09-26,3892.3500976563,-0.008625829531929807,7.216412589487934e-05,0
268,2017-09-27,4200.669921875,0.07623090435073533,0.004076822401987925,0
269,2017-09-28,4174.7299804688,-0.006194336903588148,0.0012038906289380277,0
270,2017-09-29,4163.0698242188,-0.002796940229908634,0.0036982630684988258,0
271,2017-09-30,4338.7099609375,0.04132431925837899,0.0012905014303870373,0
272,2017-10-01,4403.740234375,0.014877173197663997,0.0012888381826386636,0
273,2017-10-02,4409.3198242188,0.0012662095917145451,0.0012871792166867515,0
274,2017-10-03,4317.4799804688,-0.021048548498460672,0.002156511184660919,0
275,2017-10-04,4229.3598632813,-0.020621245145205247,0.0012459436611136387,0
276,2017-10-05,4328.41015625,0.02314965608526678,0.00563090403129274,0
277,2017-10-06,4370.8100585938,0.00974805489430906,-0.001074211165239725,0
278,2017-10-07,4426.8901367188,0.012748976770246527,-0.0006016589324678995,0
279,2017-10-08,4610.4799804688,0.040634632028615184,-0.0006020211438778326,0
280,2017-10-09,4772.0200195313,0.03443773060751738,-0.00060238379166792,0
281,2017-10-10,4781.990234375,0.002087127436124481,0.0023197196304780643,0
282,2017-10-11,4826.4799804688,0.009260592591048875,0.001801882929663564,0
283,2017-10-12,5446.91015625,0.12093108463262782,-0.0016881771203513885,0
284,2017-10-13,5647.2099609375,0.03611310687508494,0.0008777220048463043,0
285,2017-10-14,5831.7900390625,0.03216238155630449,0.0005834142189797078,0
286,2017-10-15,5678.1899414063,-0.026691482867159756,0.000583074045281213,0
287,2017-10-16,5725.58984375,0.008313063950480596,0.0005827342680446413,0
288,2017-10-17,5605.509765625,-0.021195572848553824,0.0006723529054339931,0
289,2017-10-18,5590.6899414063,-0.0026472969867433107,0.0007420595113295467,0
290,2017-10-19,5708.5200195313,0.020857095323061986,0.00032794411501048555,0
291,2017-10-20,6011.4501953125,0.05170621739977326,0.005103796185030386,0
292,2017-10-21,6031.6000976563,0.0033463152036298915,-0.0013250388229080064,0
293,2017-10-22,6008.419921875,-0.003850525893455154,-0.0013267968805422926,0
294,2017-10-23,5930.3198242188,-0.013083660993730784,-0.0013285596095469192,0
295,2017-10-24,5526.6401367188,-0.07049808413802719,0.0016166008745580412,0
296,2017-10-25,5750.7998046875,0.03975888092856492,-0.004673955687259985,0
297,2017-10-26,5904.830078125,0.026431731700242787,0.0012701392506023993,0
298,2017-10-27,5780.8999023438,-0.0212113102913774,0.008040609979727099,0
299,2017-10-28,5753.08984375,-0.004822288401207293,-0.0010647234738521089,0
300,2017-10-29,6153.8500976563,0.06734084346999655,-0.0010658583183305967,0
301,2017-10-30,6130.5297851563,-0.0037967468828775074,-0.0010669955845579843,0
302,2017-10-31,6468.3999023438,0.05364759642581331,0.0009440129366793155,0
303,2017-11-01,6767.3100585938,0.04517490778615657,0.0015908441079038695,0
304,2017-11-02,7078.5,0.04495834544203426,0.00018994776966671517,0
305,2017-11-03,7207.759765625,0.018096170044845903,0.003092289326314394,0
306,2017-11-04,7379.9501953125,0.023608699089706,0.00042366065663971533,0
307,2017-11-05,7407.41015625,0.003713981650421861,0.0004234812442950458,0
308,2017-11-06,7022.759765625,-0.053324601848219855,0.00042330198384139817,0
309,2017-11-07,7144.3798828125,0.017169747457020566,-0.00018912080508191734,0
310,2017-11-08,7459.6899414063,0.04318783329155339,0.0014426139320604147,0
311,2017-11-09,7143.580078125,-0.04329978834889149,-0.0037689813393701364,0
312,2017-11-10,6618.1401367188,-0.07639967782767257,-0.0008980469760537102,0
313,2017-11-11,6357.6000976563,-0.04016342135678585,0.00032782438057300274,0
314,2017-11-12,5950.0698242188,-0.0662480083528876,0.0003277169469667424,0
315,2017-11-13,6559.490234375,0.09750993711051284,0.0003276095837533128,0
316,2017-11-14,6635.75,0.01155880655935634,-0.0023122805602819227,0
317,2017-11-15,7315.5400390625,0.09752915968167002,-0.005540998742123611,0
318,2017-11-16,7871.6899414063,0.07327191344659258,0.008162652782972403,0
319,2017-11-17,7708.990234375,-0.02088556075564673,-0.002629416978897395,0
320,2017-11-18,7790.1499023438,0.010472891923138727,0.0004251372433062199,0
321,2017-11-19,8036.490234375,0.031132347250228926,0.00042495657843529683,0
322,2017-11-20,8200.6396484375,0.020219707267558867,0.0004247760670485457,0
323,2017-11-21,8071.259765625,-0.01590258224989855,0.006519838879752696,0
324,2017-11-22,8253.5498046875,0.02233381227401497,-0.0007505427033295442,0
325,2017-11-23,8038.7700195313,-0.02636729831655768,0.0010275194954501845,0
326,2017-11-24,8253.6904296875,0.026384336294803298,0.001026464782781902,0
327,2017-11-25,8790.919921875,0.06305893658721441,-0.00012809411732783564,0
328,2017-11-26,9330.5498046875,0.05957458008958222,-0.00012811052753254067,0
329,2017-11-27,9818.349609375,0.05095910220949361,-0.00012812694194291248,0
330,2017-11-28,10058.7998046875,0.024194809821774188,0.009800332196793644,0
331,2017-11-29,9888.6103515625,-0.017064228542038876,-0.0003692938827907781,0
332,2017-11-30,10233.599609375,0.03429276074330862,0.008157586662811174,0
333,2017-12-01,10975.599609375,0.06999820553385039,-0.0020265829358053324,0
334,2017-12-02,11074.599609375,0.008979571044842705,-0.0003507803975573241,0
335,2017-12-03,11323.2001953125,0.022199572962955286,-0.0003509034876236966,0
336,2017-12-04,11657.2001953125,0.029070296029922785,-0.0003510266641054549,0
337,2017-12-05,11916.7001953125,0.022016762442421917,-0.003746390525955308,0
338,2017-12-06,14291.5,0.18172416088180857,-0.00011411217053034995,0
339,2017-12-07,17899.69921875,0.22511895434132784,0.002928067010109385,0
340,2017-12-08,16569.400390625,-0.07722626494389065,0.005491202035518141,0
341,2017-12-09,15178.2001953125,-0.08769744361032222,0.0010667499768727616,0
342,2017-12-10,15455.400390625,0.01809828138568269,0.0010656132338727159,0
343,2017-12-11,16936.80078125,0.09153033338474723,0.0010644789109504368,0
344,2017-12-12,17415.400390625,0.027866079189228038,0.001547723722089516,0
345,2017-12-13,16408.19921875,-0.05957373243077356,-0.000473068970150185,0
346,2017-12-14,16564.0,0.009450503424906668,-0.004079167730762682,0
347,2017-12-15,17706.900390625,0.06672275050137494,0.008934313410142761,0
348,2017-12-16,19497.400390625,0.09632672719671541,0.001786006548790255,0
349,2017-12-17,19140.80078125,-0.01845892013095586,0.0017828224154359084,0
350,2017-12-18,19114.19921875,-0.0013907497993828459,0.0017796496153713985,0
351,2017-12-19,17776.69921875,-0.07254290633921227,-0.0032354980431185012,0
352,2017-12-20,16624.599609375,-0.06700506450657447,-0.0008282360735725663,0
353,2017-12-21,15802.900390625,-0.05069001039219793,0.0019836870126583982,0
354,2017-12-22,13831.7998046875,-0.1332232172821606,-0.00045827163811375547,0
355,2017-12-23,14699.2001953125,0.06082280889142556,-0.0002646388095528772,0
356,2017-12-24,13925.7998046875,-0.05404986305608948,-0.00026470886179136884,0
357,2017-12-25,14026.599609375,0.007212278283202518,-0.0002647789511264807,0
358,2017-12-26,16099.7998046875,0.1378513383721832,-0.00026484907758787135,0
359,2017-12-27,15838.5,-0.016363152489107035,0.0007906283102422613,0
360,2017-12-28,14606.5,-0.08097704981335378,0.0018323190029195554,0
361,2017-12-29,14656.2001953125,0.003396832333957667,-0.005196632292748298,0
362,2017-12-30,12952.2001953125,-0.12359779448691187,0.0020736887898029914,0
363,2017-12-31,14156.400390625,0.08890117328095244,0.002069397501867244,0
364,2018-01-01,13657.2001953125,-0.0358999768524143,0.0020651239380268687,0
365,2018-01-02,14982.099609375,0.0925892597121414,0.0020608679887008426,0
