Date,Log Return
2020-06-22,0.05746102931968308
2020-06-23,0.006612034364635752
2020-06-24,-0.034883418045019945
2020-06-25,-0.012067025607238605
2020-06-26,-0.014165211907900013
2020-06-27,-0.02964353565656368
2020-06-28,0.01065076077957006
2020-06-29,0.012557758572101231
2020-06-30,-0.008272119974850473
2020-07-01,0.020980770638432768
2020-07-02,-0.007475383831469953
2020-07-03,-0.017614003903297783
2020-07-04,0.016226380296444208
2020-07-05,-0.006172098071123299
2020-07-06,0.059038324653974794
2020-07-07,-0.01013229212472717
2020-07-08,0.03127195309235635
2020-07-09,-0.014924320801518592
2020-07-10,-0.008392522907954038
2020-07-11,-0.006355854499265583
2020-07-12,0.011102998317242183
2020-07-13,-0.010491771871600025
2020-07-14,0.0025297595775127598
2020-07-15,-0.007471143843665555
2020-07-16,-0.02026336864516485
2020-07-17,-0.0037211509934813643
2020-07-18,0.011578045898574587
2020-07-19,0.012674854048287073
2020-07-20,-0.009836387274738678
2020-07-21,0.03684587754694548
2020-07-22,0.06774544712509498
2020-07-23,0.04656779227653944
2020-07-24,0.01634383376038457
2020-07-25,0.08523083751423756
2020-07-26,0.01820759024141579
2020-07-27,0.037619374193753
2020-07-28,-0.015221396841156
2020-07-29,0.004831502126402737
2020-07-30,0.05024435928797073
2020-07-31,0.03225497779992933
2020-08-01,0.10861114602687212
2020-08-02,-0.038445155086160504
2020-08-03,0.041284979065495275
2020-08-04,0.009225644008896942
2020-08-05,0.02960570844986227
2020-08-06,-0.016643678471678403
2020-08-07,-0.03990097936012478
2020-08-08,0.03743039845792552
2020-08-09,-0.007303286890653441
2020-08-10,0.012114674109227492
2020-08-11,-0.03994880724487877
2020-08-12,0.027587905306696178
2020-08-13,0.00851193619064838
2020-08-14,0.05083563089770193
2020-08-15,0.0931593256047555
2020-08-16,0.0021121157020605
2020-08-17,-0.009858227884871007
2020-08-18,-0.013741268204508656
2020-08-19,-0.04145839531322044
2020-08-20,0.02424706134196331
2020-08-21,-0.06783780218821628
2020-08-22,0.01709371564078862
2020-08-23,-0.011307362166894559
2020-08-24,0.04193010850706133
2020-08-25,-0.06097529202940638
2020-08-26,0.006398947786919628
2020-08-27,-0.009968872797092621
2020-08-28,0.03402231758186335
2020-08-29,0.010170544036508388
2020-08-30,0.06877913681757047
2020-08-31,0.015481994490965175
2020-09-01,0.0920960038950042
2020-09-02,-0.08075855685099459
2020-09-03,-0.13187970221442974
2020-09-04,0.006639560922285959
2020-09-05,-0.1467200564128634
2020-09-06,0.05258719300610739
2020-09-07,-0.0019510942139160266
2020-09-08,-0.04367466655059604
2020-09-09,0.039231593437985254
2020-09-10,0.04726020946824908
2020-09-11,0.017754111767567964
2020-09-12,0.032783799591556556
2020-09-13,-0.05743993945750625
2020-09-14,0.03150033658225889
2020-09-15,-0.033501371173714295
2020-09-16,0.0026635780494194054
2020-09-17,0.061508413746910275
2020-09-18,-0.01203732000254865
2020-09-19,0.0030648886131106217
2020-09-20,-0.03831187782360428
2020-09-21,-0.0821594142156533
2020-09-22,0.007918242948969175
2020-09-23,-0.07029985304297351
2020-09-24,0.08428685529572207
2020-09-25,0.008061349686108006
2020-09-26,0.009340125822998334
2020-09-27,0.0054715640287123024
2020-09-28,-0.006396542437774944
2020-09-29,0.012863129319463694
2020-09-30,0.0005015451452462051
2020-10-01,-0.01888022870327564
2020-10-02,-0.019922175882749908
2020-10-03,0.0008175169675178672
2020-10-04,0.017328173570315537
2020-10-05,0.0039000617627711555
2020-10-06,-0.03783250284948979
2020-10-07,0.0029088445526610058
2020-10-08,0.0258686556544121
2020-10-09,0.04139400353585708
2020-10-10,0.014600903144889767
2020-10-11,0.011190057249304521
2020-10-12,0.03300773229312069
2020-10-13,-0.017012549416974432
2020-10-14,-0.0044874004393246165
2020-10-15,-0.0053960293057529396
2020-10-16,-0.030157637815104357
2020-10-17,0.007147294351184393
2020-10-18,0.025053212029834442
2020-10-19,0.004542414704755746
2020-10-20,-0.028834170735220956
2020-10-21,0.06057871363391177
2020-10-22,0.053571164631934225
2020-10-23,-0.009729543652992743
2020-10-24,0.006545505315651057
2020-10-25,-0.015244084571058372
2020-10-26,-0.030821973795285767
2020-10-27,0.02534016380198369
2020-10-28,-0.03872638495786532
2020-10-29,-0.004954110134370562
2020-10-30,-0.010162184715200057
2020-10-31,0.00980068331758167
2020-11-01,0.024952747667222743
2020-11-02,-0.03387418601325101
2020-11-03,0.011535358152590651
2020-11-04,0.03682576915495544
2020-11-05,0.029223357034117502
2020-11-06,0.09365167093734197
2020-11-07,-0.042696204287439185
2020-11-08,0.04013198842116582
2020-11-09,-0.020924327611378905
2020-11-10,0.01234363547156041
2020-11-11,0.029106421051870203
2020-11-12,-0.004232320116182928
2020-11-13,0.029118535247070997
2020-11-14,-0.03097584383406291
2020-11-15,-0.027743582887897952
2020-11-16,0.027288140203772685
2020-11-17,0.043439268901870796
2020-11-18,-0.0018253235613278694
2020-11-19,-0.0165150014226414
2020-11-20,0.07771409394836946
2020-11-21,0.07507466203416836
2020-11-22,0.015496563694308987
2020-11-23,0.0864403713998741
2020-11-24,-0.007516471880529827
2020-11-25,-0.05656466318295553
2020-11-26,-0.09531951059234711
2020-11-27,-0.0025233877774704905
2020-11-28,0.03928828022393725
2020-11-29,0.0674019091126489
2020-11-30,0.06567865655977674
2020-12-01,-0.0457892279776302
2020-12-02,0.018602836209973314
2020-12-03,0.030217096706228585
2020-12-04,-0.07989414654545043
2020-12-05,0.04673655531561633
2020-12-06,0.008866971562089924
2020-12-07,-0.01686422057618911
2020-12-08,-0.06458431998060278
2020-12-09,0.033063795315539816
2020-12-10,-0.024358999672912735
2020-12-11,-0.025114777048230785
2020-12-12,0.040871982592414
2020-12-13,0.03643184544221177
2020-12-14,-0.00621274454260843
2020-12-15,0.005690920716778578
2020-12-16,0.07645470727471479
2020-12-17,0.010456471623214041
2020-12-18,0.018407140208990785
2020-12-19,0.0068274611662036125
2020-12-20,-0.032381469531376786
2020-12-21,-0.04563370999941731
2020-12-22,0.04023502387451122
2020-12-23,-0.08398320597703039
2020-12-24,0.04667806559790014
2020-12-25,0.02391600385378853
2020-12-26,0.014934173571110184
2020-12-27,0.07103068762939445
2020-12-28,0.06761763135899133
2020-12-29,0.001536002056697824
2020-12-30,0.027104785805052836
2020-12-31,-0.0185521189750121
2021-01-01,-0.010129463540705735
2021-01-02,0.058714881242579085
2021-01-03,0.23069521763201806
2021-01-04,0.06424202631496817
2021-01-05,0.0558709517517111
2021-01-06,0.09291519888243227
2021-01-07,0.015263346705126019
2021-01-08,-0.0012090331149785564
2021-01-09,0.045416120358946196
2021-01-10,-0.014808157862645993
2021-01-11,-0.14658214249281784
2021-01-12,-0.04379330075395472
2021-01-13,0.0803540007064684
2021-01-14,0.07471024648329581
2021-01-15,-0.03901143956545508
2021-01-16,0.05131554917552865
2021-01-17,-0.0027318948419501783
2021-01-18,0.02179604325414776
2021-01-19,0.09117177998393564
2021-01-20,0.003607995670420679
2021-01-21,-0.2089997279910146
2021-01-22,0.09756437105321976
2021-01-23,-0.00447543999482879
2021-01-24,0.12264168413690138
2021-01-25,-0.04949023963813743
2021-01-26,0.02434853940845751
2021-01-27,-0.07962921145028981
2021-01-28,0.061361043968571026
2021-01-29,0.036858898323190524
2021-01-30,-0.004645251892701335
2021-01-31,-0.04543851021891135
2021-02-01,0.04028391350676084
2021-02-02,0.10143322498788143
2021-02-03,0.09182203766227882
2021-02-04,-0.04064042511992979
2021-02-05,0.0748146623371608
2021-02-06,-0.024028273695983465
2021-02-07,-0.0386546183333809
2021-02-08,0.07882397334395969
2021-02-09,0.012188082044161221
2021-02-10,-0.013547871468348478
2021-02-11,0.02242387287116717
2021-02-12,0.03293884469304536
2021-02-13,-0.01608870782145899
2021-02-14,-0.004987754164887182
2021-02-15,-0.014111224511569964
2021-02-16,0.0007169614971827972
2021-02-17,0.037139034575945834
2021-02-18,0.047020366241370175
2021-02-19,0.011656230858896229
2021-02-20,-0.02094607282500383
2021-02-21,0.008335453977734778
2021-02-22,-0.08268551651779513
2021-02-23,-0.12652688752139724
2021-02-24,0.03527151119524689
2021-02-25,-0.09734202626600576
2021-02-26,-0.020310589808454783
2021-02-27,0.009593630462916463
2021-02-28,-0.030547492488780817
2021-03-01,0.09982846668320831
2021-03-02,-0.0471735284126921
2021-03-03,0.054271320974294865
2021-03-04,-0.021772104958128768
2021-03-05,-0.00561873234148639
2021-03-06,0.07623885882807795
2021-03-07,0.04051140068156855
2021-03-08,0.06273996535629739
2021-03-09,0.017998274116822293
2021-03-10,-0.037571105219300203
2021-03-11,0.014911211489685522
2021-03-12,-0.030067877413066383
2021-03-13,0.08259586405408949
2021-03-14,-0.037112714729213576
2021-03-15,-0.03448365698520311
2021-03-16,0.008486210225626267
2021-03-17,0.009077585839984451
2021-03-18,-0.022513889164702452
2021-03-19,0.019314122758032615
2021-03-20,-0.002748836737379911
2021-03-21,-0.013562328808237153
2021-03-22,-0.0557014614773369
2021-03-23,-0.007527596050190482
2021-03-24,-0.05211143824810062
2021-03-25,0.0012203664267342502
2021-03-26,0.06519972178799494
2021-03-27,0.007985563798212057
2021-03-28,-0.014753642124151386
2021-03-29,0.07313283566246646
2021-03-30,0.01437600165085998
2021-03-31,0.038432338126910784
2021-04-01,0.030248860700748115
2021-04-02,0.08059140976134095
2021-04-03,-0.05505363189977328
2021-04-04,0.031398771613274236
2021-04-05,0.007028931092445371
2021-04-06,0.0049650844765825874
2021-04-07,-0.07207093082116553
2021-04-08,0.0579011458433817
2021-04-09,-0.007914500128374009
2021-04-10,0.030340991964241667
2021-04-11,0.010115066787774562
2021-04-12,-0.00851938944281194
2021-04-13,0.07205238556221576
2021-04-14,0.05743396047049512
2021-04-15,0.03391820156202656
2021-04-16,-0.03521611900904
2021-04-17,-0.03645135040425518
2021-04-18,-0.0470436808836007
2021-04-19,-0.032227641642094684
2021-04-20,0.07298950032759786
2021-04-21,0.014714284338433933
2021-04-22,0.016267591952032402
2021-04-23,-0.01676062852339763
2021-04-24,-0.06645213742759654
2021-04-25,0.046139414196778014
2021-04-26,0.0901218784890176
2021-04-27,0.04941350558125588
2021-04-28,0.030880997070492324
2021-04-29,0.003814815077768728
2021-04-30,0.005905944598362844
2021-05-01,0.06040743801617747
2021-05-02,0.002089997526669221
2021-05-03,0.15037497453000126
2021-05-04,-0.053105736656616165
2021-05-05,0.07948022287073897
2021-05-06,-0.00909737120734874
2021-05-07,-0.0017637355425561979
2021-05-08,0.11326497950194782
2021-05-09,0.006690185827003379
2021-05-10,0.0059507228490175874
2021-05-11,0.053308350629137975
2021-05-12,-0.09633442480431707
2021-05-13,-0.018851421949588006
2021-05-14,0.09344730526543432
2021-05-15,-0.1143983207062423
2021-05-16,-0.01401031485743068
2021-05-17,-0.08888312047402128
2021-05-18,0.029322256072030487
2021-05-19,-0.31745903711354784
2021-05-20,0.12355698762498415
2021-05-21,-0.1358474584019527
2021-05-22,-0.05710666689503143
2021-05-23,-0.0845514664968542
2021-05-24,0.22564941273149397
2021-05-25,0.02356572401828861
2021-05-26,0.06510217516584955
2021-05-27,-0.054130556822230835
2021-05-28,-0.1229467441724874
2021-05-29,-0.059766476517179465
2021-05-30,0.047458759380494944
2021-05-31,0.12735072274897072
2021-06-01,-0.030451068829332555
2021-06-02,0.02719695846313946
2021-06-03,0.053598449610668376
2021-06-04,-0.06024619678537156
2021-06-05,-0.02166682639025713
2021-06-06,0.031622944129665084
2021-06-07,-0.04706654985425822
2021-06-08,-0.028517566681747236
2021-06-09,0.03544404508051386
2021-06-10,-0.053853200791069526
2021-06-11,-0.04881506987079225
2021-06-12,0.0079199586838811
2021-06-13,0.05570406515169566
2021-06-14,0.011691719707964097
2021-06-15,0.02837557278562339
2021-06-16,-0.09780545404616332
2021-06-17,0.0018307319297264947
2021-06-18,-0.060955856910797385
2021-06-19,-0.024142306114561935
2021-06-20,0.03067697510468182
2021-06-21,-0.17355808507106693
2021-06-22,-0.007173057471769164
2021-06-23,0.059420098895413526
2021-06-24,-0.0006435057977723777
2021-06-25,-0.09225585297926824
2021-06-26,0.008797408230193796
2021-06-27,0.07863828522069631
2021-06-28,0.049664748495175576
2021-06-29,0.038260691313836276
2021-06-30,0.051317347841896906
2021-07-01,-0.07338595693465763
2021-07-02,0.017091347862805247
2021-07-03,0.034770975204757096
2021-07-04,0.042052470076445796
2021-07-05,-0.05449724312966691
2021-07-06,0.055769340122492274
2021-07-07,-0.004102505382393289
2021-07-08,-0.08805113830525611
2021-07-09,0.012499688800566278
2021-07-10,-0.016575331836367082
2021-07-11,0.013296282475782994
2021-07-12,-0.04930798728518937
2021-07-13,-0.04860991311530378
2021-07-14,0.027577571410807245
2021-07-15,-0.04259026666782413
2021-07-16,-0.016243086826610978
2021-07-17,0.009759914636670076
2021-07-18,-0.0017252249525505751
2021-07-19,-0.042160117831699
2021-07-20,-0.01652605400538949
2021-07-21,0.10779841083373386
2021-07-22,0.017047435722155734
2021-07-23,0.04799686500105068
2021-07-24,0.02987804265270564
2021-07-25,0.0009838778316151892
2021-07-26,0.01898152230548026
2021-07-27,0.028674135893378302
2021-07-28,-0.0007782426847566222
2021-07-29,0.036096367267767264
2021-07-30,0.03548483161979168
2021-07-31,0.027683618651518138
2021-08-01,0.010059639607255783
2021-08-02,0.01867850805950486
2021-08-03,-0.042178880736239044
2021-08-04,0.0850988081956993
2021-08-05,0.03700350109520452
2021-08-06,0.022249875912392143
2021-08-07,0.08811553249740448
2021-08-08,-0.046518410385099754
2021-08-09,0.04987566011560503
2021-08-10,-0.00829384460261991
2021-08-11,0.007153250816068562
2021-08-12,-0.03893447159381162
2021-08-13,0.08765072913956296
2021-08-14,-0.017235208175905375
2021-08-15,0.013704951051029006
2021-08-16,-0.047633689969688406
2021-08-17,-0.04591804160504953
2021-08-18,0.0017378419474276686
2021-08-19,0.05244398657757016
2021-08-20,0.03222502644918953
2021-08-21,-0.0186866205598487
2021-08-22,0.004957068035435549
2021-08-23,0.023514978890860672
2021-08-24,-0.0452348708724785
2021-08-25,0.016400474005630068
2021-08-26,-0.03939956308469416
2021-08-27,0.05346662332126582
2021-08-28,-0.008042270131377168
2021-08-29,-0.005377665684661525
2021-08-30,-0.0008149038653519703
2021-08-31,0.06290907496362103
2021-09-01,0.11047664134680403
2021-09-02,-0.011497363365506158
2021-09-03,0.03870951388076914
2021-09-04,-0.013485962641926811
2021-09-05,0.016404785829224215
2021-09-06,-0.006028574837577701
2021-09-07,-0.13671849490194585
2021-09-08,0.020487077346295107
2021-09-09,-0.020211062127029666
2021-09-10,-0.06504456814895372
2021-09-11,0.018135098537836868
2021-09-12,0.04187672578306277
2021-09-13,-0.03722933191432708
2021-09-14,0.042795714794395714
2021-09-15,0.05285188794543064
2021-09-16,-0.012241774445250321
2021-09-17,-0.049582688899327376
2021-09-18,0.00980292671546045
2021-09-19,-0.030342001811834007
2021-09-20,-0.11795731459311669
2021-09-21,-0.06801430380779543
2021-09-22,0.10740226866236083
2021-09-23,0.02491734026023622
2021-09-24,-0.0735825240888163
2021-09-25,-0.002084126868984728
2021-09-26,0.045667121939887624
2021-09-27,-0.04274096897032484
2021-09-28,-0.04419197945549826
2021-09-29,0.016199318360084647
2021-09-30,0.050750491659735705
2021-10-01,0.0970256620203746
2021-10-02,0.02513212585329489
2021-10-03,0.007830907895522697
2021-10-04,-0.01125841199411571
2021-10-05,0.040137925477387745
2021-10-06,0.017479759781329835
2021-10-07,0.002068126821723299
2021-10-08,-0.006771963660265846
2021-10-09,0.003349728143589209
2021-10-10,-0.04281522751864966
2021-10-11,0.0342875866252901
2021-10-12,-0.014999243778287239
2021-10-13,0.03201623287513726
2021-10-14,0.048658749808172155
2021-10-15,0.020035757977441355
2021-10-16,-0.008384956286699859
2021-10-17,0.004356236185231296
2021-10-18,-0.025895656093379134
2021-10-19,0.0338043952077345
2021-10-20,0.06932164769645578
2021-10-21,-0.024767558585883014
2021-10-22,-0.020971727139242457
2021-10-23,0.04950297139135362
2021-10-24,-0.020282758854758227
2021-10-25,0.031299777534777286
2021-10-26,-0.020787703260319382
2021-10-27,-0.04983931964567473
2021-10-28,0.08695662951236642
2021-10-29,0.029288945789637
2021-10-30,-0.020387953074187722
2021-10-31,-0.008724716120727848
2021-11-01,0.008488059603214963
2021-11-02,0.05842034760356621
2021-11-03,0.004872715796809128
2021-11-04,-0.015281480730530109
2021-11-05,-0.011321735395884758
2021-11-06,0.007846036282068392
2021-11-07,0.021652990414290745
2021-11-08,0.040616285073597956
2021-11-09,-0.01613475812193713
2021-11-10,-0.02110674387901215
2021-11-11,0.020116888033400157
2021-11-12,-0.01346518984096237
2021-11-13,-0.0033599354553342725
2021-11-14,-0.005411073111493288
2021-11-15,-0.014995133607319862
2021-11-16,-0.07780162157209075
2021-11-17,0.0167522837110945
2021-11-18,-0.0692686572369659
2021-11-19,0.07176407156090353
2021-11-20,0.025637890355832842
2021-11-21,-0.032307722159730407
2021-11-22,-0.04338346694243656
2021-11-23,0.059882469719926106
2021-11-24,-0.023491357763485383
2021-11-25,0.00816509110420453
2021-11-26,-0.05873212853677682
2021-11-27,0.016241629176458217
2021-11-28,0.04709081137295567
2021-11-29,0.03447914044260278
2021-11-30,0.04107271884570751
2021-12-01,-0.009652147139216789
2021-12-02,-0.016638152462012973
2021-12-03,-0.06658351608310605
2021-12-04,-0.02424939509181554
2021-12-05,0.018932128912032904
2021-12-06,0.037497331976143196
2021-12-07,-0.010070874401389984
2021-12-08,0.02839811767136776
2021-12-09,-0.07470125155809214
2021-12-10,-0.0526557596719209
2021-12-11,0.044034956935222115
2021-12-12,0.012167464100323853
2021-12-13,-0.08851353176828929
2021-12-14,-0.010302375945576052
2021-12-15,0.07034177039642216
2021-12-16,-0.014013500224573924
2021-12-17,-0.021164631958642825
2021-12-18,0.020758332404233183
2021-12-19,-0.00970835338483132
2021-12-20,0.0028643760030011532
2021-12-21,0.02172938693625257
2021-12-22,-0.00953738651838264
2021-12-23,0.03113086774688415
2021-12-24,-0.01472136331167865
2021-12-25,0.01112812233697705
2021-12-26,-0.0063605306810157625
2021-12-27,-0.007348795762899641
2021-12-28,-0.0604014392222716
2021-12-29,-0.04640799352696349
2021-12-30,0.023241588641372924
2021-12-31,-0.008441696896676119
2022-01-01,0.023366644801990903
2022-01-02,0.015756626751891014
2022-01-03,-0.017965247141753373
2022-01-04,0.008649826224137725
2022-01-05,-0.06637923216609588
2022-01-06,-0.03788156034630876
2022-01-07,-0.06814818613127056
2022-01-08,-0.03221756789708488
2022-01-09,0.021050954913126106
2022-01-10,-0.02392529970940675
2022-01-11,0.04905541653115735
2022-01-12,0.04059231066947952
2022-01-13,-0.03745441149747088
2022-01-14,0.01882038441204275
2022-01-15,0.006183085159248058
2022-01-16,0.00610381822556269
2022-01-17,-0.04224680664234765
2022-01-18,-0.015143684557773734
2022-01-19,-0.021790331070056165
2022-01-20,-0.031069135199579455
2022-01-21,-0.15978659288768002
2022-01-22,-0.06157378444358585
2022-01-23,0.05258385388930922
2022-01-24,-0.03806661692507337
2022-01-25,0.0063651039469554875
2022-01-26,0.0049128454213745905
2022-01-27,-0.018413410864305202
2022-01-28,0.04994534423336889
2022-01-29,0.019437236279175464
2022-01-30,0.0024543139887050454
2022-01-31,0.03205732506563727
2022-02-01,0.037898994161898625
2022-02-02,-0.039919030056696655
2022-02-03,-0.0013768982616864046
2022-02-04,0.1076220176649078
2022-02-05,0.010356910182104107
2022-02-06,0.014106603153544168
2022-02-07,0.027419530872252334
2022-02-08,-0.006340578373229287
2022-02-09,0.03673702640581756
2022-02-10,-0.05129395074383466
2022-02-11,-0.05000274181081926
2022-02-12,-0.003429049077031604
2022-02-13,-0.011687845388063972
2022-02-14,0.0171969312209181
2022-02-15,0.08065343791303374
2022-02-16,-0.016503030043916754
2022-02-17,-0.08203475227424618
2022-02-18,-0.03379570152270835
2022-02-19,-0.007938255923192986
2022-02-20,-0.0501009488391115
2022-02-21,-0.021080141758493855
2022-02-22,0.02512374100732039
2022-02-23,-0.018716735508923003
2022-02-24,0.002971052781780603
2022-02-25,0.06210491595647689
2022-02-26,0.005978128613926451
2022-02-27,-0.05898902414188396
2022-02-28,0.10744823798964767
2022-03-01,0.018088298572163458
2022-03-02,-0.007552986346666526
2022-03-03,-0.03999068409991503
2022-03-04,-0.07976641248892648
2022-03-05,0.01805246376975505
2022-03-06,-0.04207382901181417
2022-03-07,-0.02266801498565293
2022-03-08,0.031129125635542966
2022-03-09,0.0576943154754378
2022-03-10,-0.04562006395640109
2022-03-11,-0.018765681494658147
2022-03-12,0.005917517158366658
2022-03-13,-0.02191405860671559
2022-03-14,0.028086568486019647
2022-03-15,0.011304839681854681
2022-03-16,0.0563577206418267
2022-03-17,0.01532140403563886
2022-03-18,0.045314737988155315
2022-03-19,0.00031031087841876834
2022-03-20,-0.029553451457711315
2022-03-21,0.013030650186795044
2022-03-22,0.025602853229608268
2022-03-23,0.019299060573829692
2022-03-24,0.02508464085603584
2022-03-25,-0.0004475268938454184
2022-03-26,0.011682904212250978
2022-03-27,0.046132230190288726
2022-03-28,0.013595726653224546
2022-03-29,0.01939720371744765
2022-03-30,-0.004959338225770428
2022-03-31,-0.031056376916775735
2022-04-01,0.04990023082540533
2022-04-02,-0.0013032670434283407
2022-04-03,0.02232447087209004
2022-04-04,-0.0004520860351264809
2022-04-05,-0.031575707491556096
2022-04-06,-0.07297261312687506
2022-04-07,0.019230262384060528
2022-04-08,-0.01282458890893935
2022-04-09,0.02164392921498368
2022-04-10,-0.015462453385053707
2022-04-11,-0.07457598796074932
2022-04-12,0.01641049087656164
2022-04-13,0.028615327317692753
2022-04-14,-0.032075314723987516
2022-04-15,0.006932104122561779
2022-04-16,0.007010686189783553
2022-04-17,-0.02275869600311641
2022-04-18,0.021221529462854386
2022-04-19,0.015093427965866187
2022-04-20,-0.008528462280581756
2022-04-21,-0.029767002719793285
2022-04-22,-0.007608865748392328
2022-04-23,-0.009053711617612292
2022-04-24,-0.005248861303263178
2022-04-25,0.02921956324164633
2022-04-26,-0.06915985455105131
2022-04-27,0.02830738594696399
2022-04-28,0.01648245898110502
2022-04-29,-0.04219251236101705
2022-04-30,-0.03080601681027545
2022-05-01,0.03511347545615123
