"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2019","17.7537","17.8968","17.9937","17.7338","","-0.74%"
"12/26/2019","17.8863","17.7764","18.0618","17.7146","","0.57%"
"12/24/2019","17.7850","17.4326","17.8075","17.3706","","2.08%"
"12/23/2019","17.4224","17.2000","17.4697","17.1652","","1.34%"
"12/20/2019","17.1925","17.0700","17.2717","17.0090","","0.80%"
"12/19/2019","17.0565","17.0165","17.1400","16.8799","","0.29%"
"12/18/2019","17.0066","17.0117","17.0896","16.8694","","0.03%"
"12/17/2019","17.0018","17.0400","17.1276","16.9445","","-0.17%"
"12/16/2019","17.0308","16.9559","17.1060","16.8804","","0.59%"
"12/13/2019","16.9317","16.9300","17.0341","16.8250","","0.03%"
"12/12/2019","16.9258","16.8621","17.1350","16.7577","","0.43%"
"12/11/2019","16.8525","16.6654","16.9800","16.5799","","1.19%"
"12/10/2019","16.6545","16.6250","16.7317","16.5585","","0.32%"
"12/09/2019","16.6010","16.5604","16.7029","16.5182","","0.25%"
"12/06/2019","16.5600","16.9550","17.0128","16.5206","","-2.29%"
"12/05/2019","16.9484","16.8477","17.0353","16.8018","","0.76%"
"12/04/2019","16.8200","17.1750","17.3123","16.7862","","-1.99%"
"12/03/2019","17.1611","16.9050","17.2200","16.8600","","1.55%"
"12/02/2019","16.8995","16.9950","17.0275","16.8050","","-0.71%"
"11/29/2019","17.0200","16.9200","17.0604","16.8482","","0.89%"
"11/28/2019","16.8700","16.9550","17.0495","16.8750","","-0.42%"
"11/27/2019","16.9418","17.0779","17.1145","16.9150","","-0.74%"
"11/26/2019","17.0680","16.9050","17.1290","16.8023","","1.00%"
"11/25/2019","16.8998","17.0100","17.0350","16.8400","","-0.61%"
"11/22/2019","17.0040","17.1071","17.2605","16.9797","","-0.54%"
"11/21/2019","17.0969","17.1450","17.2093","17.0307","","-0.19%"
"11/20/2019","17.1300","17.1450","17.2267","17.0200","","-0.03%"
"11/19/2019","17.1358","17.0350","17.2106","16.9639","","0.67%"
"11/18/2019","17.0210","16.9600","17.0850","16.7330","","0.43%"
"11/15/2019","16.9487","17.0222","17.0457","16.8148","","-0.37%"
"11/14/2019","17.0120","16.9636","17.1261","16.8693","","0.35%"
"11/13/2019","16.9531","16.7837","17.0509","16.7504","","1.07%"
"11/12/2019","16.7736","16.8617","16.9240","16.6378","","-0.48%"
"11/11/2019","16.8550","16.8100","16.9631","16.6474","","0.35%"
"11/08/2019","16.7957","17.1188","17.1425","16.6901","","-1.82%"
"11/07/2019","17.1079","17.6350","17.6950","16.9816","","-2.91%"
"11/06/2019","17.6211","17.5900","17.6744","17.3700","","0.21%"
"11/05/2019","17.5850","18.0550","18.1145","17.5293","","-2.55%"
"11/04/2019","18.0450","18.1300","18.2495","17.9500","","-0.22%"
"11/01/2019","18.0850","18.1150","18.1750","17.9277","","-0.22%"
"10/31/2019","18.1250","17.8850","18.1950","17.7836","","1.48%"
"10/30/2019","17.8600","17.8150","17.9816","17.5750","","0.35%"
"10/29/2019","17.7975","17.8550","17.9093","17.5906","","-0.32%"
"10/28/2019","17.8550","18.0535","18.1514","17.7795","","-0.92%"
"10/25/2019","18.0200","17.8128","18.3531","17.7729","","1.41%"
"10/24/2019","17.7700","17.5671","17.8587","17.4634","","1.22%"
"10/23/2019","17.5550","17.5382","17.6334","17.4849","","0.23%"
"10/22/2019","17.5150","17.5685","17.6917","17.4160","","-0.28%"
"10/21/2019","17.5650","17.5650","17.8848","17.4989","","0.14%"
"10/18/2019","17.5411","17.5525","17.6236","17.3939","","0.12%"
"10/17/2019","17.5200","17.3997","17.6692","17.2948","","0.75%"
"10/16/2019","17.3900","17.4188","17.4937","17.1479","","0.12%"
"10/15/2019","17.3700","17.6450","17.7500","17.3402","","-1.59%"
"10/14/2019","17.6500","17.5750","17.7200","17.4131","","0.63%"
"10/11/2019","17.5400","17.5105","17.7696","17.3252","","0.34%"
"10/10/2019","17.4800","17.7200","17.9033","17.4109","","-1.24%"
"10/09/2019","17.7000","17.7300","17.9707","17.6489","","-0.06%"
"10/08/2019","17.7100","17.4530","17.8160","17.2625","","1.58%"
"10/07/2019","17.4350","17.6350","17.6425","17.3750","","-0.66%"
"10/04/2019","17.5500","17.5643","17.6740","17.2934","","-0.03%"
"10/03/2019","17.5550","17.5830","17.8075","17.4597","","0.00%"
"10/02/2019","17.5550","17.2457","17.6975","17.1707","","1.86%"
"10/01/2019","17.2350","17.0014","17.3396","16.8782","","1.41%"
