"Date","Price","Open","High","Low","Vol.","Change %"
"06/12/2017","4,306.10","4,318.44","4,318.44","4,281.94","","-0.29%"
"06/09/2017","4,318.44","4,346.95","4,361.99","4,286.21","","-0.66%"
"06/08/2017","4,346.95","4,344.82","4,352.70","4,334.08","","0.05%"
"06/07/2017","4,344.82","4,343.70","4,352.94","4,327.96","","0.03%"
"06/06/2017","4,343.70","4,354.73","4,357.58","4,340.80","","-0.25%"
"06/05/2017","4,354.73","4,358.90","4,359.67","4,348.87","","-0.10%"
"06/02/2017","4,358.90","4,331.08","4,360.66","4,331.08","","0.64%"
"06/01/2017","4,331.08","4,300.20","4,331.08","4,300.20","","0.72%"
"05/31/2017","4,300.20","4,299.13","4,308.51","4,286.87","","0.02%"
"05/30/2017","4,299.13","4,302.50","4,302.50","4,292.05","","-0.08%"
"05/29/2017","4,302.50","4,302.50","4,302.50","4,302.50","","0.00%"
"05/26/2017","4,302.50","4,301.50","4,305.15","4,295.39","","0.02%"
"05/25/2017","4,301.50","4,280.44","4,307.72","4,280.44","","0.49%"
"05/24/2017","4,280.44","4,269.42","4,282.51","4,269.42","","0.26%"
"05/23/2017","4,269.42","4,268.72","4,277.10","4,267.06","","0.02%"
"05/22/2017","4,268.72","4,246.56","4,271.21","4,246.56","","0.52%"
"05/19/2017","4,246.56","4,223.60","4,257.69","4,223.60","","0.54%"
"05/18/2017","4,223.60","4,203.06","4,238.83","4,197.90","","0.49%"
"05/17/2017","4,203.06","4,281.88","4,281.88","4,201.74","","-1.84%"
"05/16/2017","4,281.88","4,280.50","4,285.91","4,269.38","","0.03%"
"05/15/2017","4,280.50","4,257.23","4,282.08","4,257.23","","0.55%"
"05/12/2017","4,257.23","4,258.90","4,261.90","4,251.53","","-0.04%"
"05/11/2017","4,258.90","4,268.11","4,268.11","4,236.78","","-0.22%"
"05/10/2017","4,268.11","4,262.43","4,269.08","4,254.67","","0.13%"
"05/09/2017","4,262.43","4,259.27","4,269.18","4,254.86","","0.07%"
"05/08/2017","4,259.27","4,258.66","4,261.04","4,250.49","","0.01%"
"05/05/2017","4,258.66","4,241.50","4,258.66","4,239.00","","0.40%"
"05/04/2017","4,241.50","4,237.39","4,243.33","4,224.83","","0.10%"
"05/03/2017","4,237.39","4,239.85","4,240.70","4,219.12","","-0.06%"
"05/02/2017","4,239.85","4,232.70","4,243.77","4,231.58","","0.17%"
"05/01/2017","4,232.70","4,222.83","4,241.48","4,222.83","","0.23%"
"04/28/2017","4,222.83","4,224.52","4,235.25","4,216.60","","-0.04%"
"04/27/2017","4,224.52","4,215.47","4,226.49","4,212.20","","0.21%"
"04/26/2017","4,215.47","4,218.99","4,231.01","4,214.78","","-0.08%"
"04/25/2017","4,218.99","4,193.10","4,226.64","4,193.10","","0.62%"
"04/24/2017","4,193.10","4,146.03","4,197.96","4,146.03","","1.14%"
"04/21/2017","4,146.03","4,152.43","4,152.81","4,137.51","","-0.15%"
"04/20/2017","4,152.43","4,121.09","4,163.26","4,121.09","","0.76%"
"04/19/2017","4,121.09","4,125.01","4,140.82","4,115.73","","-0.10%"
"04/18/2017","4,125.01","4,135.58","4,135.58","4,114.42","","-0.26%"
"04/17/2017","4,135.58","4,106.05","4,135.67","4,106.05","","0.72%"
"04/14/2017","4,106.05","4,106.05","4,106.05","4,106.05","","0.00%"
"04/13/2017","4,106.05","4,129.23","4,136.03","4,106.05","","-0.56%"
"04/12/2017","4,129.23","4,143.53","4,145.58","4,124.37","","-0.35%"
"04/11/2017","4,143.53","4,149.12","4,149.12","4,114.71","","-0.13%"
"04/10/2017","4,149.12","4,144.72","4,164.83","4,140.12","","0.11%"
"04/07/2017","4,144.72","4,145.35","4,156.06","4,135.60","","-0.02%"
"04/06/2017","4,145.35","4,138.41","4,156.54","4,135.95","","0.17%"
"04/05/2017","4,138.41","4,151.12","4,182.88","4,134.40","","-0.31%"
"04/04/2017","4,151.12","4,151.59","4,151.61","4,137.13","","-0.01%"
"04/03/2017","4,151.59","4,160.39","4,168.11","4,130.84","","-0.21%"
"03/31/2017","4,160.39","4,166.50","4,172.17","4,158.32","","-0.15%"
"03/30/2017","4,166.50","4,164.10","4,174.19","4,157.31","","0.06%"
