Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-15 00:00:00-04:00,192.8800048828125,192.8800048828125,192.8800048828125,192.8800048828125,0,0.0,0.0
2002-04-16 00:00:00-04:00,194.00999450683594,194.00999450683594,194.00999450683594,194.00999450683594,0,0.0,0.0
2002-04-17 00:00:00-04:00,199.10000610351562,199.10000610351562,199.10000610351562,199.10000610351562,0,0.0,0.0
2002-04-18 00:00:00-04:00,199.72999572753906,199.72999572753906,199.72999572753906,199.72999572753906,0,0.0,0.0
2002-04-19 00:00:00-04:00,200.1999969482422,200.1999969482422,200.1999969482422,200.1999969482422,0,0.0,0.0
2002-04-22 00:00:00-04:00,200.3000030517578,200.3000030517578,200.3000030517578,200.3000030517578,0,0.0,0.0
2002-04-23 00:00:00-04:00,200.99000549316406,200.99000549316406,200.99000549316406,200.99000549316406,0,0.0,0.0
2002-04-24 00:00:00-04:00,198.66000366210938,198.66000366210938,198.66000366210938,198.66000366210938,0,0.0,0.0
2002-04-25 00:00:00-04:00,199.25,199.25,199.25,199.25,0,0.0,0.0
2002-04-26 00:00:00-04:00,201.0399932861328,201.0399932861328,201.0399932861328,201.0399932861328,0,0.0,0.0
2002-04-29 00:00:00-04:00,203.60000610351562,203.60000610351562,203.60000610351562,203.60000610351562,0,0.0,0.0
2002-04-30 00:00:00-04:00,204.22999572753906,204.22999572753906,204.22999572753906,204.22999572753906,0,0.0,0.0
2002-05-01 00:00:00-04:00,201.39999389648438,201.39999389648438,201.39999389648438,201.39999389648438,0,0.0,0.0
2002-05-02 00:00:00-04:00,198.47000122070312,198.47000122070312,198.47000122070312,198.47000122070312,0,0.0,0.0
2002-05-03 00:00:00-04:00,200.0800018310547,200.0800018310547,200.0800018310547,200.0800018310547,0,0.0,0.0
2002-05-06 00:00:00-04:00,198.0800018310547,198.0800018310547,198.0800018310547,198.0800018310547,0,0.0,0.0
2002-05-07 00:00:00-04:00,199.7899932861328,199.7899932861328,199.7899932861328,199.7899932861328,0,0.0,0.0
2002-05-08 00:00:00-04:00,203.5500030517578,203.5500030517578,203.5500030517578,203.5500030517578,0,0.0,0.0
2002-05-09 00:00:00-04:00,202.72999572753906,202.72999572753906,202.72999572753906,202.72999572753906,0,0.0,0.0
2002-05-10 00:00:00-04:00,204.75,204.75,204.75,204.75,0,0.0,0.0
2002-05-13 00:00:00-04:00,206.67999267578125,206.67999267578125,206.67999267578125,206.67999267578125,0,0.0,0.0
2002-05-14 00:00:00-04:00,210.3699951171875,210.3699951171875,210.3699951171875,210.3699951171875,0,0.0,0.0
2002-05-15 00:00:00-04:00,204.82000732421875,204.82000732421875,204.82000732421875,204.82000732421875,0,0.0,0.0
2002-05-16 00:00:00-04:00,203.9199981689453,203.9199981689453,203.9199981689453,203.9199981689453,0,0.0,0.0
2002-05-17 00:00:00-04:00,203.6999969482422,203.6999969482422,203.6999969482422,203.6999969482422,0,0.0,0.0
2002-05-20 00:00:00-04:00,203.44000244140625,203.44000244140625,203.44000244140625,203.44000244140625,0,0.0,0.0
2002-05-21 00:00:00-04:00,199.2100067138672,199.2100067138672,199.2100067138672,199.2100067138672,0,0.0,0.0
2002-05-22 00:00:00-04:00,199.42999267578125,199.42999267578125,199.42999267578125,199.42999267578125,0,0.0,0.0
2002-05-23 00:00:00-04:00,198.86000061035156,198.86000061035156,198.86000061035156,198.86000061035156,0,0.0,0.0
2002-05-24 00:00:00-04:00,197.3800048828125,197.3800048828125,197.3800048828125,197.3800048828125,0,0.0,0.0
2002-05-28 00:00:00-04:00,194.7899932861328,194.7899932861328,194.7899932861328,194.7899932861328,0,0.0,0.0
2002-05-29 00:00:00-04:00,197.5800018310547,197.5800018310547,197.5800018310547,197.5800018310547,0,0.0,0.0
2002-05-30 00:00:00-04:00,191.35000610351562,191.35000610351562,191.35000610351562,191.35000610351562,0,0.0,0.0
2002-05-31 00:00:00-04:00,194.2899932861328,194.2899932861328,194.2899932861328,194.2899932861328,0,0.0,0.0
2002-06-03 00:00:00-04:00,193.97999572753906,193.97999572753906,193.97999572753906,193.97999572753906,0,0.0,0.0
2002-06-04 00:00:00-04:00,194.97000122070312,194.97000122070312,194.97000122070312,194.97000122070312,0,0.0,0.0
2002-06-05 00:00:00-04:00,193.4600067138672,193.4600067138672,193.4600067138672,193.4600067138672,0,0.0,0.0
2002-06-06 00:00:00-04:00,192.86000061035156,192.86000061035156,192.86000061035156,192.86000061035156,0,0.0,0.0
2002-06-07 00:00:00-04:00,192.41000366210938,192.41000366210938,192.41000366210938,192.41000366210938,0,0.0,0.0
2002-06-10 00:00:00-04:00,190.52000427246094,190.52000427246094,190.52000427246094,190.52000427246094,0,0.0,0.0
2002-06-11 00:00:00-04:00,190.0,190.0,190.0,190.0,0,0.0,0.0
2002-06-12 00:00:00-04:00,192.3699951171875,192.3699951171875,192.3699951171875,192.3699951171875,0,0.0,0.0
2002-06-13 00:00:00-04:00,198.32000732421875,198.32000732421875,198.32000732421875,198.32000732421875,0,0.0,0.0
2002-06-14 00:00:00-04:00,199.75,199.75,199.75,199.75,0,0.0,0.0
2002-06-17 00:00:00-04:00,200.63999938964844,200.63999938964844,200.63999938964844,200.63999938964844,0,0.0,0.0
2002-06-18 00:00:00-04:00,197.91000366210938,197.91000366210938,197.91000366210938,197.91000366210938,0,0.0,0.0
2002-06-19 00:00:00-04:00,197.49000549316406,197.49000549316406,197.49000549316406,197.49000549316406,0,0.0,0.0
2002-06-20 00:00:00-04:00,198.44000244140625,198.44000244140625,198.44000244140625,198.44000244140625,0,0.0,0.0
2002-06-21 00:00:00-04:00,197.2899932861328,197.2899932861328,197.2899932861328,197.2899932861328,0,0.0,0.0
2002-06-24 00:00:00-04:00,201.66000366210938,201.66000366210938,201.66000366210938,201.66000366210938,0,0.0,0.0
2002-06-25 00:00:00-04:00,201.4199981689453,201.4199981689453,201.4199981689453,201.4199981689453,0,0.0,0.0
2002-06-26 00:00:00-04:00,201.75999450683594,201.75999450683594,201.75999450683594,201.75999450683594,0,0.0,0.0
2002-06-27 00:00:00-04:00,202.58999633789062,202.58999633789062,202.58999633789062,202.58999633789062,0,0.0,0.0
2002-06-28 00:00:00-04:00,202.77999877929688,202.77999877929688,202.77999877929688,202.77999877929688,0,0.0,0.0
2002-07-01 00:00:00-04:00,203.80999755859375,203.80999755859375,203.80999755859375,203.80999755859375,0,0.0,0.0
2002-07-02 00:00:00-04:00,203.55999755859375,203.55999755859375,203.55999755859375,203.55999755859375,0,0.0,0.0
2002-07-03 00:00:00-04:00,203.2899932861328,203.2899932861328,203.2899932861328,203.2899932861328,0,0.0,0.0
2002-07-05 00:00:00-04:00,203.8000030517578,203.8000030517578,203.8000030517578,203.8000030517578,0,0.0,0.0
2002-07-08 00:00:00-04:00,198.9600067138672,198.9600067138672,198.9600067138672,198.9600067138672,0,0.0,0.0
2002-07-09 00:00:00-04:00,199.9499969482422,199.9499969482422,199.9499969482422,199.9499969482422,0,0.0,0.0
2002-07-10 00:00:00-04:00,202.60000610351562,202.60000610351562,202.60000610351562,202.60000610351562,0,0.0,0.0
2002-07-11 00:00:00-04:00,202.7899932861328,202.7899932861328,202.7899932861328,202.7899932861328,0,0.0,0.0
2002-07-12 00:00:00-04:00,204.52000427246094,204.52000427246094,204.52000427246094,204.52000427246094,0,0.0,0.0
2002-07-15 00:00:00-04:00,203.30999755859375,203.30999755859375,203.30999755859375,203.30999755859375,0,0.0,0.0
2002-07-16 00:00:00-04:00,207.0399932861328,207.0399932861328,207.0399932861328,207.0399932861328,0,0.0,0.0
2002-07-17 00:00:00-04:00,207.3300018310547,207.3300018310547,207.3300018310547,207.3300018310547,0,0.0,0.0
2002-07-18 00:00:00-04:00,206.9499969482422,206.9499969482422,206.9499969482422,206.9499969482422,0,0.0,0.0
2002-07-19 00:00:00-04:00,207.3300018310547,207.3300018310547,207.3300018310547,207.3300018310547,0,0.0,0.0
2002-07-22 00:00:00-04:00,203.52999877929688,203.52999877929688,203.52999877929688,203.52999877929688,0,0.0,0.0
2002-07-23 00:00:00-04:00,200.35000610351562,200.35000610351562,200.35000610351562,200.35000610351562,0,0.0,0.0
2002-07-24 00:00:00-04:00,203.25,203.25,203.25,203.25,0,0.0,0.0
2002-07-25 00:00:00-04:00,202.0800018310547,202.0800018310547,202.0800018310547,202.0800018310547,0,0.0,0.0
2002-07-26 00:00:00-04:00,200.85000610351562,200.85000610351562,200.85000610351562,200.85000610351562,0,0.0,0.0
2002-07-29 00:00:00-04:00,199.8300018310547,199.8300018310547,199.8300018310547,199.8300018310547,0,0.0,0.0
2002-07-30 00:00:00-04:00,203.58999633789062,203.58999633789062,203.58999633789062,203.58999633789062,0,0.0,0.0
2002-07-31 00:00:00-04:00,203.39999389648438,203.39999389648438,203.39999389648438,203.39999389648438,0,0.0,0.0
2002-08-01 00:00:00-04:00,200.2899932861328,200.2899932861328,200.2899932861328,200.2899932861328,0,0.0,0.0
2002-08-02 00:00:00-04:00,201.64999389648438,201.64999389648438,201.64999389648438,201.64999389648438,0,0.0,0.0
2002-08-05 00:00:00-04:00,199.1699981689453,199.1699981689453,199.1699981689453,199.1699981689453,0,0.0,0.0
2002-08-06 00:00:00-04:00,201.91000366210938,201.91000366210938,201.91000366210938,201.91000366210938,0,0.0,0.0
2002-08-07 00:00:00-04:00,199.27000427246094,199.27000427246094,199.27000427246094,199.27000427246094,0,0.0,0.0
2002-08-08 00:00:00-04:00,199.97999572753906,199.97999572753906,199.97999572753906,199.97999572753906,0,0.0,0.0
2002-08-09 00:00:00-04:00,201.35000610351562,201.35000610351562,201.35000610351562,201.35000610351562,0,0.0,0.0
2002-08-12 00:00:00-04:00,206.0,206.0,206.0,206.0,0,0.0,0.0
2002-08-13 00:00:00-04:00,206.88999938964844,206.88999938964844,206.88999938964844,206.88999938964844,0,0.0,0.0
2002-08-14 00:00:00-04:00,207.72999572753906,207.72999572753906,207.72999572753906,207.72999572753906,0,0.0,0.0
2002-08-15 00:00:00-04:00,212.6199951171875,212.6199951171875,212.6199951171875,212.6199951171875,0,0.0,0.0
2002-08-16 00:00:00-04:00,212.77999877929688,212.77999877929688,212.77999877929688,212.77999877929688,0,0.0,0.0
2002-08-19 00:00:00-04:00,213.83999633789062,213.83999633789062,213.83999633789062,213.83999633789062,0,0.0,0.0
2002-08-20 00:00:00-04:00,212.4199981689453,212.4199981689453,212.4199981689453,212.4199981689453,0,0.0,0.0
2002-08-21 00:00:00-04:00,214.8300018310547,214.8300018310547,214.8300018310547,214.8300018310547,0,0.0,0.0
2002-08-22 00:00:00-04:00,215.1300048828125,215.1300048828125,215.1300048828125,215.1300048828125,0,0.0,0.0
2002-08-23 00:00:00-04:00,214.2899932861328,214.2899932861328,214.2899932861328,214.2899932861328,0,0.0,0.0
2002-08-26 00:00:00-04:00,217.13999938964844,217.13999938964844,217.13999938964844,217.13999938964844,0,0.0,0.0
2002-08-27 00:00:00-04:00,215.8300018310547,215.8300018310547,215.8300018310547,215.8300018310547,0,0.0,0.0
2002-08-28 00:00:00-04:00,213.41000366210938,213.41000366210938,213.41000366210938,213.41000366210938,0,0.0,0.0
2002-08-29 00:00:00-04:00,214.3300018310547,214.3300018310547,214.3300018310547,214.3300018310547,0,0.0,0.0
2002-08-30 00:00:00-04:00,215.22999572753906,215.22999572753906,215.22999572753906,215.22999572753906,0,0.0,0.0
2002-09-03 00:00:00-04:00,209.6999969482422,209.6999969482422,209.6999969482422,209.6999969482422,0,0.0,0.0
2002-09-04 00:00:00-04:00,213.32000732421875,213.32000732421875,213.32000732421875,213.32000732421875,0,0.0,0.0
2002-09-05 00:00:00-04:00,217.72999572753906,217.72999572753906,217.72999572753906,217.72999572753906,0,0.0,0.0
2002-09-06 00:00:00-04:00,221.0,221.0,221.0,221.0,0,0.0,0.0
2002-09-09 00:00:00-04:00,223.83999633789062,223.83999633789062,223.83999633789062,223.83999633789062,0,0.0,0.0
2002-09-10 00:00:00-04:00,224.7899932861328,224.7899932861328,224.7899932861328,224.7899932861328,0,0.0,0.0
2002-09-11 00:00:00-04:00,225.16000366210938,225.16000366210938,225.16000366210938,225.16000366210938,0,0.0,0.0
2002-09-12 00:00:00-04:00,221.69000244140625,221.69000244140625,221.69000244140625,221.69000244140625,0,0.0,0.0
2002-09-13 00:00:00-04:00,225.8300018310547,225.8300018310547,225.8300018310547,225.8300018310547,0,0.0,0.0
2002-09-16 00:00:00-04:00,225.61000061035156,225.61000061035156,225.61000061035156,225.61000061035156,0,0.0,0.0
2002-09-17 00:00:00-04:00,223.88999938964844,223.88999938964844,223.88999938964844,223.88999938964844,0,0.0,0.0
2002-09-18 00:00:00-04:00,226.4199981689453,226.4199981689453,226.4199981689453,226.4199981689453,0,0.0,0.0
2002-09-19 00:00:00-04:00,225.8800048828125,225.8800048828125,225.8800048828125,225.8800048828125,0,0.0,0.0
2002-09-20 00:00:00-04:00,225.50999450683594,225.50999450683594,225.50999450683594,225.50999450683594,0,0.0,0.0
2002-09-23 00:00:00-04:00,228.5800018310547,228.5800018310547,228.5800018310547,228.5800018310547,0,0.0,0.0
2002-09-24 00:00:00-04:00,228.1699981689453,228.1699981689453,228.1699981689453,228.1699981689453,0,0.0,0.0
2002-09-25 00:00:00-04:00,226.66000366210938,226.66000366210938,226.66000366210938,226.66000366210938,0,0.0,0.0
2002-09-26 00:00:00-04:00,226.8800048828125,226.8800048828125,226.8800048828125,226.8800048828125,0,0.0,0.0
2002-09-27 00:00:00-04:00,227.94000244140625,227.94000244140625,227.94000244140625,227.94000244140625,0,0.0,0.0
2002-09-30 00:00:00-04:00,227.52999877929688,227.52999877929688,227.52999877929688,227.52999877929688,0,0.0,0.0
2002-10-01 00:00:00-04:00,229.1199951171875,229.1199951171875,229.1199951171875,229.1199951171875,0,0.0,0.0
2002-10-02 00:00:00-04:00,228.38999938964844,228.38999938964844,228.38999938964844,228.38999938964844,0,0.0,0.0
2002-10-03 00:00:00-04:00,222.72000122070312,222.72000122070312,222.72000122070312,222.72000122070312,0,0.0,0.0
2002-10-04 00:00:00-04:00,221.91000366210938,221.91000366210938,221.91000366210938,221.91000366210938,0,0.0,0.0
2002-10-07 00:00:00-04:00,222.60000610351562,222.60000610351562,222.60000610351562,222.60000610351562,0,0.0,0.0
2002-10-08 00:00:00-04:00,223.5399932861328,223.5399932861328,223.5399932861328,223.5399932861328,0,0.0,0.0
2002-10-09 00:00:00-04:00,223.2899932861328,223.2899932861328,223.2899932861328,223.2899932861328,0,0.0,0.0
2002-10-10 00:00:00-04:00,220.9600067138672,220.9600067138672,220.9600067138672,220.9600067138672,0,0.0,0.0
2002-10-11 00:00:00-04:00,224.02999877929688,224.02999877929688,224.02999877929688,224.02999877929688,0,0.0,0.0
2002-10-14 00:00:00-04:00,227.27000427246094,227.27000427246094,227.27000427246094,227.27000427246094,0,0.0,0.0
2002-10-15 00:00:00-04:00,228.02000427246094,228.02000427246094,228.02000427246094,228.02000427246094,0,0.0,0.0
2002-10-16 00:00:00-04:00,227.3800048828125,227.3800048828125,227.3800048828125,227.3800048828125,0,0.0,0.0
2002-10-17 00:00:00-04:00,228.3300018310547,228.3300018310547,228.3300018310547,228.3300018310547,0,0.0,0.0
2002-10-18 00:00:00-04:00,227.72999572753906,227.72999572753906,227.72999572753906,227.72999572753906,0,0.0,0.0
2002-10-21 00:00:00-04:00,221.82000732421875,221.82000732421875,221.82000732421875,221.82000732421875,0,0.0,0.0
2002-10-22 00:00:00-04:00,220.0500030517578,220.0500030517578,220.0500030517578,220.0500030517578,0,0.0,0.0
2002-10-23 00:00:00-04:00,220.99000549316406,220.99000549316406,220.99000549316406,220.99000549316406,0,0.0,0.0
2002-10-24 00:00:00-04:00,221.16000366210938,221.16000366210938,221.16000366210938,221.16000366210938,0,0.0,0.0
2002-10-25 00:00:00-04:00,216.5800018310547,216.5800018310547,216.5800018310547,216.5800018310547,0,0.0,0.0
2002-10-28 00:00:00-05:00,217.66000366210938,217.66000366210938,217.66000366210938,217.66000366210938,0,0.0,0.0
2002-10-29 00:00:00-05:00,215.42999267578125,215.42999267578125,215.42999267578125,215.42999267578125,0,0.0,0.0
2002-10-30 00:00:00-05:00,215.9499969482422,215.9499969482422,215.9499969482422,215.9499969482422,0,0.0,0.0
2002-10-31 00:00:00-05:00,217.4199981689453,217.4199981689453,217.4199981689453,217.4199981689453,0,0.0,0.0
2002-11-01 00:00:00-05:00,217.11000061035156,217.11000061035156,217.11000061035156,217.11000061035156,0,0.0,0.0
2002-11-04 00:00:00-05:00,215.08999633789062,215.08999633789062,215.08999633789062,215.08999633789062,0,0.0,0.0
2002-11-05 00:00:00-05:00,211.3000030517578,211.3000030517578,211.3000030517578,211.3000030517578,0,0.0,0.0
2002-11-06 00:00:00-05:00,209.25999450683594,209.25999450683594,209.25999450683594,209.25999450683594,0,0.0,0.0
2002-11-07 00:00:00-05:00,207.5399932861328,207.5399932861328,207.5399932861328,207.5399932861328,0,0.0,0.0
2002-11-08 00:00:00-05:00,207.8300018310547,207.8300018310547,207.8300018310547,207.8300018310547,0,0.0,0.0
2002-11-11 00:00:00-05:00,208.0800018310547,208.0800018310547,208.0800018310547,208.0800018310547,0,0.0,0.0
2002-11-12 00:00:00-05:00,207.67999267578125,207.67999267578125,207.67999267578125,207.67999267578125,0,0.0,0.0
2002-11-13 00:00:00-05:00,204.5800018310547,204.5800018310547,204.5800018310547,204.5800018310547,0,0.0,0.0
2002-11-14 00:00:00-05:00,205.33999633789062,205.33999633789062,205.33999633789062,205.33999633789062,0,0.0,0.0
2002-11-15 00:00:00-05:00,207.24000549316406,207.24000549316406,207.24000549316406,207.24000549316406,0,0.0,0.0
2002-11-18 00:00:00-05:00,212.9600067138672,212.9600067138672,212.9600067138672,212.9600067138672,0,0.0,0.0
2002-11-19 00:00:00-05:00,212.6199951171875,212.6199951171875,212.6199951171875,212.6199951171875,0,0.0,0.0
2002-11-20 00:00:00-05:00,215.13999938964844,215.13999938964844,215.13999938964844,215.13999938964844,0,0.0,0.0
2002-11-21 00:00:00-05:00,216.52000427246094,216.52000427246094,216.52000427246094,216.52000427246094,0,0.0,0.0
2002-11-22 00:00:00-05:00,218.41000366210938,218.41000366210938,218.41000366210938,218.41000366210938,0,0.0,0.0
2002-11-25 00:00:00-05:00,215.66000366210938,215.66000366210938,215.66000366210938,215.66000366210938,0,0.0,0.0
2002-11-26 00:00:00-05:00,215.75,215.75,215.75,215.75,0,0.0,0.0
2002-11-27 00:00:00-05:00,217.8000030517578,217.8000030517578,217.8000030517578,217.8000030517578,0,0.0,0.0
2002-11-29 00:00:00-05:00,217.50999450683594,217.50999450683594,217.50999450683594,217.50999450683594,0,0.0,0.0
2002-12-02 00:00:00-05:00,220.10000610351562,220.10000610351562,220.10000610351562,220.10000610351562,0,0.0,0.0
2002-12-03 00:00:00-05:00,219.08999633789062,219.08999633789062,219.08999633789062,219.08999633789062,0,0.0,0.0
2002-12-04 00:00:00-05:00,216.60000610351562,216.60000610351562,216.60000610351562,216.60000610351562,0,0.0,0.0
2002-12-05 00:00:00-05:00,219.0500030517578,219.0500030517578,219.0500030517578,219.0500030517578,0,0.0,0.0
2002-12-06 00:00:00-05:00,217.16000366210938,217.16000366210938,217.16000366210938,217.16000366210938,0,0.0,0.0
2002-12-09 00:00:00-05:00,217.9499969482422,217.9499969482422,217.9499969482422,217.9499969482422,0,0.0,0.0
2002-12-10 00:00:00-05:00,221.8300018310547,221.8300018310547,221.8300018310547,221.8300018310547,0,0.0,0.0
