"Date","Price","Open","High","Low","Vol.","Change %"
"08/08/2024","10,817.84","10,543.40","10,837.40","10,543.40","","2.60%"
"08/07/2024","10,543.40","10,643.65","10,840.32","10,533.52","","-0.94%"
"08/06/2024","10,643.65","10,545.33","10,800.64","10,529.78","","0.93%"
"08/05/2024","10,545.33","10,889.78","10,889.78","10,328.68","","-3.16%"
"08/02/2024","10,889.78","11,099.56","11,099.56","10,779.96","","-1.89%"
"08/01/2024","11,099.56","11,281.86","11,400.26","11,016.01","","-1.62%"
"07/31/2024","11,281.86","11,043.66","11,339.76","11,043.66","","2.16%"
"07/30/2024","11,043.66","11,156.11","11,198.77","10,961.33","","-1.01%"
"07/29/2024","11,156.11","11,143.54","11,226.05","11,114.28","","0.11%"
"07/26/2024","11,143.54","11,029.83","11,212.76","11,029.83","","1.03%"
"07/25/2024","11,029.83","11,106.39","11,239.95","10,969.75","","-0.69%"
"07/24/2024","11,106.39","11,447.80","11,447.80","11,095.00","","-2.98%"
"07/23/2024","11,447.80","11,466.65","11,524.47","11,436.84","","-0.16%"
"07/22/2024","11,466.65","11,317.26","11,484.02","11,317.26","","1.32%"
"07/19/2024","11,317.26","11,396.71","11,436.05","11,298.60","","-0.70%"
"07/18/2024","11,396.71","11,481.50","11,546.06","11,338.90","","-0.74%"
"07/17/2024","11,481.50","11,729.28","11,729.28","11,479.98","","-2.11%"
"07/16/2024","11,729.28","11,678.68","11,738.25","11,668.58","","0.43%"
"07/15/2024","11,678.68","11,654.34","11,772.81","11,637.98","","0.21%"
"07/12/2024","11,654.34","11,583.03","11,747.17","11,583.03","","0.62%"
"07/11/2024","11,583.03","11,735.45","11,749.94","11,559.60","","-1.30%"
"07/10/2024","11,735.45","11,602.81","11,738.72","11,602.81","","1.14%"
"07/09/2024","11,602.81","11,606.84","11,646.46","11,586.58","","-0.03%"
"07/08/2024","11,606.84","11,589.91","11,614.54","11,584.02","","0.15%"
"07/05/2024","11,589.91","11,501.24","11,596.27","11,501.24","","0.77%"
"07/03/2024","11,501.24","11,414.81","11,503.02","11,414.81","","0.69%"
"07/02/2024","11,421.91","11,351.96","11,422.66","11,306.95","","0.62%"
"07/01/2024","11,351.96","11,301.81","11,361.11","11,258.15","","0.44%"
"06/28/2024","11,301.81","11,371.60","11,465.19","11,291.48","","-0.61%"
"06/27/2024","11,371.60","11,356.34","11,394.89","11,330.68","","0.13%"
"06/26/2024","11,356.34","11,323.23","11,365.34","11,298.60","","0.29%"
"06/25/2024","11,323.23","11,238.33","11,331.17","11,238.33","","0.76%"
"06/24/2024","11,238.33","11,312.54","11,354.54","11,237.80","","-0.66%"
"06/21/2024","11,312.54","11,325.82","11,357.74","11,274.82","","-0.12%"
"06/20/2024","11,325.82","11,379.70","11,425.64","11,283.23","","-0.47%"
"06/18/2024","11,379.70","11,355.51","11,387.73","11,342.07","","0.21%"
"06/17/2024","11,355.51","11,260.23","11,396.94","11,233.99","","0.85%"
"06/14/2024","11,260.23","11,258.52","11,262.33","11,204.50","","0.02%"
"06/13/2024","11,258.52","11,226.95","11,284.66","11,193.21","","0.28%"
"06/12/2024","11,226.95","11,103.80","11,291.94","11,103.80","","1.11%"
"06/11/2024","11,103.80","11,030.84","11,104.47","10,972.91","","0.66%"
"06/10/2024","11,030.84","10,986.41","11,043.20","10,954.36","","0.40%"
"06/07/2024","10,986.41","11,001.07","11,044.90","10,951.97","","-0.13%"
"06/06/2024","11,001.07","11,000.41","11,021.34","10,962.12","","0.01%"
"06/05/2024","11,000.41","10,827.59","11,000.43","10,827.59","","1.60%"
"06/04/2024","10,827.59","10,810.02","10,843.34","10,758.15","","0.16%"
"06/03/2024","10,810.02","10,781.70","10,855.20","10,704.40","","0.26%"
"05/31/2024","10,781.70","10,739.34","10,786.06","10,597.54","","0.39%"
"05/30/2024","10,739.34","10,853.59","10,853.59","10,709.71","","-1.05%"
"05/29/2024","10,853.59","10,921.49","10,921.49","10,834.73","","-0.62%"
"05/28/2024","10,921.49","10,893.99","10,932.44","10,863.89","","0.25%"
"05/24/2024","10,893.99","10,806.97","10,907.53","10,806.97","","0.81%"
"05/23/2024","10,806.97","10,862.32","10,960.13","10,777.69","","-0.51%"
"05/22/2024","10,862.32","10,884.79","10,896.66","10,812.11","","-0.21%"
"05/21/2024","10,884.79","10,870.81","10,889.17","10,837.12","","0.13%"
"05/20/2024","10,870.81","10,830.38","10,891.58","10,830.38","","0.37%"
"05/17/2024","10,830.38","10,829.58","10,842.22","10,785.53","","0.01%"
"05/16/2024","10,829.58","10,862.79","10,893.26","10,827.25","","-0.31%"
"05/15/2024","10,862.79","10,710.94","10,869.03","10,710.94","","1.42%"
"05/14/2024","10,710.94","10,656.31","10,719.68","10,645.37","","0.51%"
"05/13/2024","10,656.31","10,648.95","10,679.22","10,627.76","","0.07%"
"05/10/2024","10,648.95","10,641.12","10,696.57","10,620.67","","0.07%"
"05/09/2024","10,641.12","10,599.89","10,646.45","10,577.31","","0.39%"
"05/08/2024","10,599.89","10,614.81","10,620.59","10,559.73","","-0.14%"
"05/07/2024","10,614.81","10,612.09","10,649.77","10,598.82","","0.03%"
"05/06/2024","10,612.09","10,491.24","10,612.09","10,491.24","","1.15%"
"05/03/2024","10,491.24","10,335.77","10,521.54","10,335.77","","1.50%"
"05/02/2024","10,335.77","10,225.14","10,353.77","10,208.25","","1.08%"
"05/01/2024","10,225.14","10,268.06","10,404.96","10,205.18","","-0.42%"
"04/30/2024","10,268.06","10,448.20","10,455.64","10,267.73","","-1.72%"
"04/29/2024","10,448.20","10,418.66","10,471.88","10,387.07","","0.28%"
"04/26/2024","10,418.66","10,268.29","10,451.85","10,268.29","","1.46%"
"04/25/2024","10,268.29","10,314.66","10,314.66","10,128.91","","-0.45%"
"04/24/2024","10,314.66","10,310.33","10,378.16","10,263.93","","0.04%"
"04/23/2024","10,310.33","10,169.83","10,324.76","10,169.83","","1.38%"
"04/22/2024","10,169.83","10,075.34","10,230.85","10,071.36","","0.94%"
"04/19/2024","10,075.34","10,233.73","10,235.61","10,044.00","","-1.55%"
"04/18/2024","10,233.73","10,279.29","10,340.52","10,215.82","","-0.44%"
"04/17/2024","10,279.29","10,374.34","10,424.56","10,253.44","","-0.92%"
"04/16/2024","10,374.34","10,390.54","10,435.16","10,347.02","","-0.16%"
"04/15/2024","10,390.54","10,551.64","10,631.45","10,374.63","","-1.53%"
"04/12/2024","10,551.64","10,710.78","10,710.78","10,518.13","","-1.49%"
"04/11/2024","10,710.78","10,591.01","10,728.97","10,561.95","","1.13%"
"04/10/2024","10,591.01","10,679.28","10,679.28","10,546.24","","-0.83%"
"04/09/2024","10,679.28","10,650.78","10,703.64","10,571.19","","0.27%"
"04/08/2024","10,650.78","10,661.52","10,692.40","10,636.96","","-0.10%"
"04/05/2024","10,661.52","10,527.00","10,701.94","10,527.00","","1.28%"
"04/04/2024","10,527.00","10,665.63","10,768.91","10,526.95","","-1.30%"
"04/03/2024","10,665.63","10,652.13","10,709.98","10,621.19","","0.13%"
"04/02/2024","10,652.13","10,728.94","10,728.94","10,589.85","","-0.72%"
"04/01/2024","10,728.94","10,734.82","10,778.20","10,693.18","","-0.05%"
"03/28/2024","10,734.82","10,738.45","10,758.02","10,719.21","","-0.03%"
"03/27/2024","10,738.45","10,668.33","10,740.58","10,667.78","","0.66%"
"03/26/2024","10,668.33","10,708.25","10,752.78","10,667.65","","-0.37%"
"03/25/2024","10,708.25","10,747.95","10,747.95","10,690.70","","-0.37%"
"03/22/2024","10,747.95","10,745.46","10,770.18","10,717.65","","0.02%"
"03/21/2024","10,745.46","10,714.26","10,798.06","10,714.26","","0.29%"
"03/20/2024","10,714.26","10,616.48","10,718.26","10,596.27","","0.92%"
"03/19/2024","10,616.48","10,557.64","10,620.07","10,495.09","","0.56%"
"03/18/2024","10,557.64","10,488.05","10,632.39","10,488.05","","0.66%"
"03/15/2024","10,488.05","10,583.16","10,583.16","10,460.67","","-0.90%"
"03/14/2024","10,583.16","10,604.52","10,642.87","10,525.46","","-0.20%"
"03/13/2024","10,604.52","10,640.15","10,640.15","10,580.94","","-0.33%"
"03/12/2024","10,640.15","10,496.68","10,648.65","10,486.99","","1.37%"
"03/11/2024","10,496.68","10,530.11","10,530.11","10,447.90","","-0.32%"
"03/08/2024","10,530.11","10,624.98","10,711.87","10,513.39","","-0.89%"
"03/07/2024","10,624.98","10,486.49","10,644.48","10,486.49","","1.32%"
"03/06/2024","10,486.49","10,421.97","10,544.63","10,421.97","","0.62%"
"03/05/2024","10,421.97","10,565.76","10,565.76","10,371.99","","-1.36%"
"03/04/2024","10,565.76","10,595.92","10,610.54","10,562.01","","-0.28%"
"03/01/2024","10,595.92","10,483.00","10,606.11","10,483.00","","1.08%"
"02/29/2024","10,483.00","10,418.08","10,500.74","10,400.36","","0.62%"
"02/28/2024","10,418.08","10,441.86","10,441.86","10,392.54","","-0.23%"
"02/27/2024","10,441.86","10,425.68","10,447.27","10,394.70","","0.16%"
"02/26/2024","10,425.68","10,450.69","10,476.94","10,424.57","","-0.24%"
"02/23/2024","10,450.69","10,460.14","10,517.18","10,422.84","","-0.09%"
"02/22/2024","10,460.14","10,193.43","10,474.34","10,193.43","","2.62%"
"02/21/2024","10,193.43","10,195.20","10,195.71","10,113.04","","-0.02%"
"02/20/2024","10,195.20","10,275.17","10,275.17","10,135.01","","-0.78%"
"02/16/2024","10,275.17","10,335.57","10,355.78","10,265.35","","-0.58%"
"02/15/2024","10,335.57","10,299.89","10,340.51","10,270.91","","0.35%"
"02/14/2024","10,299.89","10,185.00","10,303.88","10,185.00","","1.13%"
"02/13/2024","10,185.00","10,332.62","10,332.62","10,119.16","","-1.43%"
"02/12/2024","10,332.62","10,365.16","10,404.53","10,316.88","","-0.31%"
"02/09/2024","10,365.16","10,283.25","10,375.89","10,283.25","","0.80%"
"02/08/2024","10,283.25","10,263.80","10,289.59","10,257.31","","0.19%"
"02/07/2024","10,263.80","10,162.81","10,272.94","10,162.81","","0.99%"
"02/06/2024","10,162.81","10,135.87","10,172.41","10,108.26","","0.27%"
"02/05/2024","10,135.87","10,153.18","10,162.88","10,071.30","","-0.17%"
"02/02/2024","10,153.18","10,004.63","10,183.10","10,004.63","","1.48%"
"02/01/2024","10,004.63","9,856.78","10,006.17","9,856.78","","1.50%"
"01/31/2024","9,856.78","10,051.60","10,051.60","9,854.93","","-1.94%"
"01/30/2024","10,051.60","10,082.85","10,082.85","10,032.74","","-0.31%"
"01/29/2024","10,082.85","9,982.48","10,084.84","9,982.48","","1.01%"
"01/26/2024","9,982.48","10,004.51","10,025.47","9,964.23","","-0.22%"
"01/25/2024","10,004.51","9,967.02","10,030.07","9,954.31","","0.38%"
"01/24/2024","9,967.02","9,964.73","10,051.71","9,961.39","","0.02%"
"01/23/2024","9,964.73","9,939.10","9,968.90","9,918.10","","0.26%"
"01/22/2024","9,939.10","9,915.69","9,978.94","9,915.69","","0.24%"
"01/19/2024","9,915.69","9,779.21","9,915.85","9,779.21","","1.40%"
"01/18/2024","9,779.21","9,665.98","9,788.65","9,665.98","","1.17%"
"01/17/2024","9,665.98","9,719.78","9,719.78","9,602.93","","-0.55%"
"01/16/2024","9,719.78","9,746.39","9,758.88","9,676.28","","-0.27%"
"01/12/2024","9,746.39","9,732.74","9,784.41","9,715.64","","0.14%"
"01/11/2024","9,732.74","9,722.54","9,773.11","9,636.04","","0.10%"
"01/10/2024","9,722.54","9,647.99","9,737.70","9,647.99","","0.77%"
"01/09/2024","9,647.99","9,641.21","9,671.32","9,583.73","","0.07%"
"01/08/2024","9,641.21","9,472.61","9,643.12","9,472.61","","1.78%"
"01/05/2024","9,472.61","9,464.05","9,529.91","9,441.36","","0.09%"
"01/04/2024","9,464.05","9,507.82","9,540.34","9,460.73","","-0.46%"
"01/03/2024","9,507.82","9,599.26","9,599.26","9,497.82","","-0.95%"
"01/02/2024","9,599.26","9,705.45","9,705.45","9,552.95","","-1.09%"
"12/29/2023","9,705.45","9,739.74","9,753.33","9,669.55","","-0.35%"
"12/28/2023","9,739.74","9,744.25","9,766.62","9,735.59","","-0.05%"
"12/27/2023","9,744.25","9,731.48","9,753.83","9,719.39","","0.13%"
"12/26/2023","9,731.48","9,690.12","9,751.23","9,690.12","","0.43%"
"12/22/2023","9,690.12","9,674.53","9,725.42","9,650.56","","0.16%"
"12/21/2023","9,674.53","9,562.88","9,678.13","9,562.88","","1.17%"
"12/20/2023","9,562.88","9,701.10","9,731.58","9,561.85","","-1.42%"
"12/19/2023","9,701.10","9,646.03","9,701.54","9,646.03","","0.57%"
"12/18/2023","9,646.03","9,594.78","9,665.90","9,594.78","","0.53%"
"12/15/2023","9,594.78","9,581.12","9,613.07","9,564.49","","0.14%"
"12/14/2023","9,581.12","9,553.58","9,618.71","9,516.61","","0.29%"
"12/13/2023","9,553.58","9,438.13","9,562.04","9,428.00","","1.22%"
"12/12/2023","9,438.13","9,381.30","9,438.24","9,351.11","","0.61%"
"12/11/2023","9,381.30","9,351.92","9,383.79","9,319.27","","0.31%"
"12/08/2023","9,351.92","9,311.99","9,360.48","9,281.42","","0.43%"
"12/07/2023","9,311.99","9,223.05","9,321.40","9,223.05","","0.96%"
"12/06/2023","9,223.05","9,265.72","9,315.29","9,217.12","","-0.46%"
"12/05/2023","9,265.72","9,258.81","9,292.59","9,221.02","","0.07%"
"12/04/2023","9,258.81","9,322.81","9,322.81","9,199.92","","-0.69%"
"12/01/2023","9,322.81","9,269.82","9,331.05","9,230.09","","0.57%"
"11/30/2023","9,269.82","9,255.41","9,279.37","9,202.38","","0.16%"
"11/29/2023","9,255.41","9,263.07","9,340.97","9,247.84","","-0.08%"
"11/28/2023","9,263.07","9,248.82","9,287.29","9,222.76","","0.15%"
"11/27/2023","9,248.82","9,264.00","9,280.74","9,236.63","","-0.16%"
"11/24/2023","9,264.00","9,259.88","9,270.14","9,245.71","","-0.01%"
"11/22/2023","9,264.73","9,227.86","9,303.65","9,227.86","","0.40%"
"11/21/2023","9,227.86","9,253.60","9,253.60","9,195.16","","-0.28%"
"11/20/2023","9,253.60","9,172.46","9,272.25","9,168.65","","0.88%"
"11/17/2023","9,172.46","9,163.92","9,188.41","9,138.65","","0.09%"
"11/16/2023","9,163.92","9,155.66","9,172.03","9,114.91","","0.09%"
"11/15/2023","9,155.66","9,152.22","9,203.91","9,135.74","","0.04%"
"11/14/2023","9,152.22","8,971.80","9,177.33","8,971.80","","2.01%"
"11/13/2023","8,971.80","8,978.47","8,991.29","8,924.97","","-0.07%"
"11/10/2023","8,978.47","8,823.53","8,982.84","8,823.53","","1.76%"
"11/09/2023","8,823.53","8,908.94","8,926.47","8,815.72","","-0.96%"
"11/08/2023","8,908.94","8,894.74","8,928.61","8,861.46","","0.16%"
"11/07/2023","8,894.74","8,843.80","8,912.96","8,830.80","","0.58%"
"11/06/2023","8,843.80","8,817.96","8,852.58","8,798.92","","0.29%"
"11/03/2023","8,817.96","8,730.97","8,847.28","8,730.97","","1.00%"
"11/02/2023","8,730.97","8,573.42","8,734.94","8,573.42","","1.84%"
"11/01/2023","8,573.42","8,468.64","8,585.56","8,468.64","","1.24%"
"10/31/2023","8,468.64","8,420.28","8,474.32","8,383.51","","0.57%"
"10/30/2023","8,420.28","8,326.95","8,442.43","8,326.95","","1.12%"
"10/27/2023","8,326.95","8,335.03","8,405.58","8,297.95","","-0.10%"
"10/26/2023","8,335.03","8,468.62","8,468.62","8,313.41","","-1.58%"
"10/25/2023","8,468.62","8,629.07","8,629.07","8,458.17","","-1.86%"
"10/24/2023","8,629.07","8,572.35","8,653.44","8,562.62","","0.66%"
"10/23/2023","8,572.35","8,575.13","8,653.20","8,495.10","","-0.03%"
"10/20/2023","8,575.13","8,684.30","8,684.52","8,571.76","","-1.26%"
"10/19/2023","8,684.30","8,765.63","8,811.10","8,664.89","","-0.93%"
"10/18/2023","8,765.63","8,896.55","8,896.55","8,742.02","","-1.47%"
"10/17/2023","8,896.55","8,905.13","8,938.66","8,808.16","","-0.10%"
"10/16/2023","8,905.13","8,805.04","8,923.40","8,805.04","","1.14%"
"10/13/2023","8,805.04","8,877.94","8,915.61","8,774.04","","-0.82%"
"10/12/2023","8,877.94","8,932.69","8,962.24","8,828.10","","-0.61%"
"10/11/2023","8,932.69","8,891.49","8,936.50","8,866.09","","0.46%"
"10/10/2023","8,891.49","8,843.90","8,951.20","8,843.90","","0.54%"
"10/09/2023","8,843.90","8,794.95","8,858.82","8,731.69","","0.56%"
"10/06/2023","8,794.95","8,671.37","8,823.60","8,601.25","","1.43%"
"10/05/2023","8,671.37","8,689.86","8,696.75","8,600.58","","-0.21%"
"10/04/2023","8,689.86","8,606.71","8,701.51","8,598.56","","0.97%"
"10/03/2023","8,606.71","8,736.74","8,736.74","8,578.20","","-1.49%"
"10/02/2023","8,736.74","8,707.94","8,763.71","8,674.04","","0.33%"
"09/29/2023","8,707.94","8,717.74","8,806.15","8,683.57","","-0.11%"
"09/28/2023","8,717.74","8,658.51","8,755.99","8,624.65","","0.68%"
"09/27/2023","8,658.51","8,640.59","8,694.41","8,579.38","","0.21%"
"09/26/2023","8,640.59","8,770.06","8,770.06","8,624.25","","-1.48%"
"09/25/2023","8,770.06","8,728.64","8,772.61","8,690.35","","0.47%"
"09/22/2023","8,728.64","8,735.02","8,810.71","8,721.26","","-0.07%"
"09/21/2023","8,735.02","8,898.30","8,898.30","8,733.40","","-1.83%"
"09/20/2023","8,898.30","9,009.64","9,041.81","8,896.95","","-1.24%"
"09/19/2023","9,009.64","9,029.58","9,029.58","8,948.13","","-0.22%"
"09/18/2023","9,029.58","9,022.40","9,058.68","9,004.41","","0.08%"
"09/15/2023","9,022.40","9,156.57","9,156.57","9,014.32","","-1.47%"
"09/14/2023","9,156.57","9,094.19","9,173.65","9,094.19","","0.69%"
"09/13/2023","9,094.19","9,076.63","9,122.58","9,054.71","","0.19%"
"09/12/2023","9,076.63","9,154.82","9,154.82","9,067.29","","-0.85%"
"09/11/2023","9,154.82","9,078.09","9,160.26","9,078.09","","0.85%"
"09/08/2023","9,078.09","9,071.17","9,121.63","9,059.44","","0.08%"
"09/07/2023","9,071.17","9,114.58","9,114.58","9,013.82","","-0.48%"
"09/06/2023","9,114.58","9,184.67","9,184.67","9,065.82","","-0.76%"
"09/05/2023","9,184.67","9,214.89","9,217.83","9,163.76","","-0.33%"
"09/04/2023","9,214.89","9,196.08","9,273.29","9,185.66","","0.00%"
"09/01/2023","9,214.89","9,196.08","9,273.29","9,185.66","","0.20%"
"08/31/2023","9,196.08","9,188.99","9,242.75","9,188.13","","0.08%"
"08/30/2023","9,188.99","9,142.62","9,202.71","9,133.66","","0.51%"
"08/29/2023","9,142.62","8,992.07","9,147.28","8,984.46","","1.67%"
"08/28/2023","8,992.07","8,935.64","9,009.68","8,935.64","","0.63%"
"08/25/2023","8,935.64","8,868.09","8,962.80","8,820.67","","0.76%"
"08/24/2023","8,868.09","9,015.65","9,073.59","8,866.42","","-1.64%"
"08/23/2023","9,015.65","8,901.35","9,033.09","8,901.35","","1.28%"
"08/22/2023","8,901.35","8,916.30","8,964.52","8,890.05","","-0.17%"
"08/21/2023","8,916.30","8,827.63","8,930.82","8,827.43","","1.00%"
"08/18/2023","8,827.63","8,829.30","8,853.39","8,750.66","","-0.02%"
"08/17/2023","8,829.30","8,901.99","8,941.90","8,819.01","","-0.82%"
"08/16/2023","8,901.99","8,979.24","9,003.32","8,901.29","","-0.86%"
"08/15/2023","8,979.24","8,979.24","8,979.24","8,979.24","","-1.08%"
"08/14/2023","9,077.07","8,997.26","9,077.48","8,970.93","","0.89%"
"08/11/2023","8,997.26","9,019.78","9,026.95","8,961.83","","-0.25%"
"08/10/2023","9,019.78","9,017.12","9,147.38","8,991.42","","0.03%"
"08/09/2023","9,017.12","9,092.10","9,101.94","9,003.60","","-0.82%"
"08/08/2023","9,092.10","9,138.65","9,138.65","9,022.96","","-0.51%"
"08/07/2023","9,138.65","9,070.97","9,140.60","9,070.97","","0.75%"
"08/04/2023","9,070.97","9,117.50","9,204.97","9,063.46","","-0.51%"
"08/03/2023","9,117.50","9,135.18","9,156.65","9,081.30","","-0.19%"
"08/02/2023","9,135.18","9,297.28","9,297.28","9,118.41","","-1.74%"
"08/01/2023","9,297.28","9,324.80","9,324.80","9,268.81","","-0.30%"
"07/31/2023","9,324.80","9,324.80","9,324.80","9,324.80","","0.11%"
"07/28/2023","9,314.27","9,191.47","9,327.62","9,191.47","","1.34%"
"07/27/2023","9,191.47","9,252.94","9,354.73","9,169.97","","-0.66%"
"07/26/2023","9,252.94","9,264.95","9,286.73","9,207.67","","-0.13%"
"07/25/2023","9,264.95","9,211.58","9,293.71","9,211.58","","0.58%"
"07/24/2023","9,211.58","9,211.58","9,211.58","9,211.58","","0.27%"
"07/21/2023","9,186.48","9,183.32","9,236.88","9,182.32","","0.03%"
"07/20/2023","9,183.32","9,295.99","9,295.99","9,168.19","","-1.21%"
"07/19/2023","9,295.99","9,289.29","9,332.14","9,272.10","","0.07%"
"07/18/2023","9,289.29","9,234.45","9,311.48","9,201.61","","0.59%"
"07/17/2023","9,234.45","9,185.23","9,254.22","9,182.87","","0.54%"
"07/14/2023","9,185.23","9,193.01","9,239.03","9,169.41","","-0.08%"
"07/13/2023","9,193.01","9,094.63","9,209.97","9,094.63","","1.08%"
"07/12/2023","9,094.63","9,010.36","9,122.76","9,010.36","","0.94%"
"07/11/2023","9,010.36","8,957.09","9,019.58","8,945.17","","0.59%"
"07/10/2023","8,957.09","8,928.94","8,958.46","8,903.23","","0.32%"
"07/07/2023","8,928.94","8,954.84","9,017.58","8,926.32","","-0.29%"
"07/06/2023","8,954.84","8,954.84","8,954.84","8,954.84","","-0.83%"
"07/05/2023","9,029.43","9,048.28","9,056.20","9,009.51","","-0.21%"
"07/03/2023","9,048.28","9,046.22","9,053.94","9,030.53","","0.00%"
"06/30/2023","9,048.11","8,927.98","9,064.94","8,927.98","","1.35%"
"06/29/2023","8,927.98","8,906.27","8,934.91","8,886.45","","0.24%"
"06/28/2023","8,906.27","8,898.43","8,941.64","8,863.68","","0.09%"
"06/27/2023","8,898.43","8,781.09","8,911.56","8,781.09","","1.34%"
"06/26/2023","8,781.09","8,844.94","8,879.95","8,780.13","","-0.72%"
"06/23/2023","8,844.94","8,915.32","8,915.32","8,823.01","","-0.79%"
"06/22/2023","8,915.32","8,851.64","8,916.09","8,820.32","","0.72%"
"06/21/2023","8,851.64","8,921.58","8,921.58","8,833.13","","-0.78%"
"06/20/2023","8,921.58","8,956.92","8,956.92","8,868.78","","-0.39%"
"06/16/2023","8,956.92","8,993.44","9,046.96","8,952.67","","-0.41%"
"06/15/2023","8,993.44","8,883.61","9,022.07","8,854.91","","1.24%"
"06/14/2023","8,883.61","8,849.31","8,909.76","8,796.75","","0.39%"
"06/13/2023","8,849.31","8,783.48","8,859.20","8,783.48","","0.75%"
"06/12/2023","8,783.48","8,676.32","8,785.01","8,676.32","","1.24%"
"06/09/2023","8,676.32","8,666.14","8,738.30","8,658.02","","0.12%"
"06/08/2023","8,666.14","8,605.00","8,674.17","8,596.10","","0.71%"
"06/07/2023","8,605.00","8,679.54","8,720.65","8,596.10","","-0.86%"
"06/06/2023","8,679.54","8,663.92","8,690.94","8,631.81","","0.18%"
"06/05/2023","8,663.92","8,681.63","8,723.31","8,646.14","","-0.20%"
"06/02/2023","8,681.63","8,564.64","8,695.79","8,564.64","","1.37%"
"06/01/2023","8,564.64","8,474.73","8,589.99","8,453.58","","1.06%"
"05/31/2023","8,474.73","8,531.84","8,531.84","8,448.60","","-0.67%"
"05/30/2023","8,531.84","8,528.38","8,597.00","8,505.55","","0.04%"
"05/26/2023","8,528.38","8,394.39","8,544.50","8,394.39","","1.60%"
"05/25/2023","8,394.39","8,288.39","8,422.00","8,288.39","","1.28%"
"05/24/2023","8,288.39","8,338.20","8,338.20","8,257.87","","-0.60%"
"05/23/2023","8,338.20","8,442.31","8,442.31","8,328.63","","-1.23%"
"05/22/2023","8,442.31","8,435.55","8,473.33","8,421.15","","0.08%"
"05/19/2023","8,435.55","8,447.90","8,473.59","8,410.62","","-0.15%"
"05/18/2023","8,447.90","8,349.77","8,456.38","8,349.43","","1.18%"
"05/17/2023","8,349.77","8,258.98","8,358.94","8,256.00","","1.10%"
"05/16/2023","8,258.98","8,296.52","8,296.91","8,256.57","","-0.45%"
"05/15/2023","8,296.52","8,262.38","8,303.90","8,239.93","","0.41%"
"05/12/2023","8,262.38","8,279.19","8,302.77","8,210.83","","-0.20%"
"05/11/2023","8,279.19","8,283.42","8,285.96","8,234.90","","-0.05%"
"05/10/2023","8,283.42","8,223.59","8,304.79","8,204.12","","0.73%"
"05/09/2023","8,223.59","8,261.46","8,261.46","8,219.50","","-0.46%"
"05/08/2023","8,261.46","8,252.28","8,267.32","8,227.05","","0.11%"
"05/05/2023","8,252.28","8,104.07","8,274.52","8,104.07","","1.83%"
"05/04/2023","8,104.07","8,150.26","8,150.26","8,087.05","","-0.57%"
"05/03/2023","8,150.26","8,192.21","8,266.10","8,146.94","","-0.51%"
"05/02/2023","8,192.21","8,271.68","8,271.68","8,138.00","","-0.96%"
"05/01/2023","8,271.68","8,272.08","8,300.58","8,257.40","","0.00%"
"04/28/2023","8,272.08","8,210.30","8,272.46","8,190.28","","0.75%"
"04/27/2023","8,210.30","8,049.58","8,216.23","8,049.58","","2.00%"
"04/26/2023","8,049.58","8,050.43","8,121.17","8,035.54","","-0.01%"
"04/25/2023","8,050.43","8,199.17","8,199.17","8,050.38","","-1.81%"
"04/24/2023","8,199.17","8,199.22","8,220.71","8,156.68","","0.00%"
"04/21/2023","8,199.22","8,184.29","8,211.14","8,160.30","","0.18%"
"04/20/2023","8,184.29","8,230.15","8,230.44","8,151.26","","-0.56%"
"04/19/2023","8,230.15","8,223.12","8,247.49","8,177.41","","0.09%"
"04/18/2023","8,223.12","8,221.43","8,267.21","8,199.45","","0.02%"
"04/17/2023","8,221.43","8,207.40","8,225.34","8,168.48","","0.17%"
"04/14/2023","8,207.40","8,228.87","8,257.75","8,152.27","","-0.26%"
"04/13/2023","8,228.87","8,099.72","8,237.51","8,099.72","","1.59%"
"04/12/2023","8,099.72","8,135.76","8,196.96","8,090.31","","-0.44%"
"04/11/2023","8,135.76","8,151.30","8,168.56","8,121.91","","-0.19%"
"04/10/2023","8,151.30","8,150.37","8,151.34","8,066.57","","0.01%"
"04/06/2023","8,150.37","8,117.29","8,156.82","8,057.76","","0.41%"
"04/05/2023","8,117.29","8,168.55","8,168.55","8,080.30","","-0.63%"
"04/04/2023","8,168.55","8,214.54","8,243.70","8,144.30","","-0.56%"
"04/03/2023","8,214.54","8,193.43","8,218.25","8,152.10","","0.26%"
"03/31/2023","8,193.43","8,060.41","8,196.73","8,060.41","","1.65%"
"03/30/2023","8,060.41","8,004.70","8,071.77","8,004.70","","0.70%"
"03/29/2023","8,004.70","7,885.01","8,012.52","7,885.01","","1.52%"
"03/28/2023","7,885.01","7,901.81","7,901.81","7,840.42","","-0.21%"
"03/27/2023","7,901.81","7,915.15","7,969.97","7,885.61","","-0.17%"
"03/24/2023","7,915.15","7,882.06","7,918.09","7,803.56","","0.42%"
"03/23/2023","7,882.06","7,831.49","7,993.87","7,819.58","","0.65%"
"03/22/2023","7,831.49","7,951.41","8,042.76","7,830.94","","-1.51%"
"03/21/2023","7,951.41","7,843.07","7,962.95","7,843.07","","1.38%"
"03/20/2023","7,843.07","7,788.46","7,852.02","7,762.98","","0.70%"
"03/17/2023","7,788.46","7,852.55","7,877.57","7,753.53","","-0.82%"
"03/16/2023","7,852.55","7,700.06","7,860.14","7,651.58","","1.98%"
"03/15/2023","7,700.06","7,731.83","7,731.83","7,589.16","","-0.41%"
